248,4/1/2022,91,0.18, ,0, ,578,R,10.7, ,77.1, ,41.1, ,58.5, ,100, ,30, ,64, ,46.3, ,4.2, ,100.7, ,57.8, 
248,4/2/2022,92,0.19, ,0, ,558, ,10.9, ,78.7, ,42.1, ,59.9, ,100, ,28, ,62, ,46.9, ,4.9, ,117.8, ,57.6, 
248,4/3/2022,93,0.23, ,0, ,600,R,9.5, ,79.7, ,43.7, ,60.8, ,94, ,24, ,52, ,43.2, ,7.7, ,185.6, ,58.1, 
248,4/4/2022,94,0.18, ,0, ,529, ,12.1, ,74.0, ,48.9, ,59.6, ,94, ,47, ,69, ,49.6, ,8.1, ,193.7, ,58.2, 
248,4/5/2022,95,0.21, ,0, ,594,R,9.0, ,73.0, ,45.5, ,59.2, ,97, ,22, ,52, ,41.8, ,7.6, ,183.4, ,58.5, 
248,4/6/2022,96,0.19, ,0, ,595, ,9.4, ,85.4, ,42.9, ,62.8, ,83, ,27, ,48, ,43.0, ,3.3, ,79.9, ,57.9, 
248,4/7/2022,97,0.19, ,0, ,578, ,13.6, ,91.2,Y,47.3, ,67.3, ,94, ,29, ,60, ,52.8, ,2.1, ,50.0, ,59.5, 
248,4/8/2022,98,0.22, ,0, ,595, ,13.2, ,87.3,Y,50.1, ,67.9,Y,99, ,25, ,56,Y,51.8,Y,4.4, ,106.2, ,60.8, 
248,4/9/2022,99,0.27, ,0, ,621,R,6.6, ,76.2, ,49.5, ,62.0, ,84, ,13, ,35, ,33.9, ,9.2,Y,221.3,Y,59.7, 
248,4/10/2022,100,0.24, ,0, ,581, ,6.4, ,73.0, ,49.3, ,59.9, ,76, ,24, ,36, ,33.2, ,10.0,Y,240.2,Y,57.9, 
248,4/11/2022,101,0.15, ,0.02, ,390, ,8.2, ,60.8, ,42.9, ,52.3, ,96, ,32, ,61, ,39.5, ,10.2,Y,245.2,Y,55.7, 
248,4/12/2022,102,0.18, ,0, ,634,R,6.7, ,63.3, ,35.7, ,49.0, ,87, ,35, ,57, ,34.3, ,6.9, ,165.4, ,53.9, 
248,4/13/2022,103,0.15, ,0, ,489, ,8.1, ,64.2, ,37.7, ,51.2, ,86, ,45, ,63, ,39.2, ,4.5, ,107.2, ,53.8, 
248,4/14/2022,104,0.07, ,0.02, ,265, ,11.7, ,61.6, ,49.4, ,55.2, ,96, ,67, ,79, ,48.7, ,4.7, ,113.6, ,55.3, 
248,4/15/2022,105,0.18, ,0, ,568, ,12.1, ,71.8, ,48.3, ,59.0, ,99, ,42, ,71, ,49.5, ,4.3, ,102.8, ,57.6, 
248,4/16/2022,106,0.13, ,0.19, ,437, ,12.4, ,69.4, ,42.1, ,57.1, ,99, ,53, ,77, ,50.2, ,4.8, ,115.8, ,58.0, 
248,4/17/2022,107,0.19, ,0, ,644,R,8.9, ,73.4, ,38.7, ,54.5, ,99, ,34, ,61, ,41.6, ,4.2, ,101.1, ,55.9, 
248,4/18/2022,108,0.17, ,0, ,557, ,10.2, ,71.7, ,36.2, ,56.2, ,96, ,42, ,66, ,45.2, ,3.4, ,82.1, ,55.5, 
248,4/19/2022,109,0.14, ,0.08, ,461, ,11.9, ,69.4, ,45.7, ,57.8, ,99, ,47, ,73, ,49.2, ,4.3, ,102.4, ,57.6, 
248,4/20/2022,110,0.18, ,0, ,560, ,10.4, ,72.0, ,38.9, ,57.6, ,99, ,43, ,64, ,45.6, ,4.2, ,100.7, ,56.5, 
248,4/21/2022,111,0.08, ,0.51, ,293, ,12.8, ,65.2, ,44.8, ,56.0, ,99, ,55, ,83, ,51.1, ,4.2, ,99.8, ,57.5, 
248,4/22/2022,112,0.16, ,0.01, ,550, ,10.8, ,68.5, ,42.3, ,55.1, ,99, ,42, ,73, ,46.7, ,3.7, ,88.7, ,56.4, 
248,4/23/2022,113,0.22, ,0, ,643, ,10.5, ,76.1, ,41.1, ,58.2, ,99, ,26, ,63, ,45.8, ,5.5, ,131.6, ,56.6, 
248,4/24/2022,114,0.21, ,0, ,645, ,10.9, ,80.2, ,39.7, ,60.8, ,99, ,26, ,60, ,46.8, ,3.5, ,84.9, ,57.5, 
248,4/25/2022,115,0.21, ,0, ,636, ,11.3, ,81.5, ,41.8, ,61.5, ,99, ,33, ,61, ,47.7, ,4.2, ,101.2, ,58.1, 
248,4/26/2022,116,0.21, ,0, ,600, ,10.5, ,72.1, ,49.2, ,59.0, ,86, ,39, ,62, ,45.9, ,6.8, ,162.9, ,59.0, 
248,4/27/2022,117,0.22, ,0, ,648, ,9.4, ,74.7, ,43.1, ,57.5, ,91, ,30, ,58, ,43.0, ,6.7, ,160.4, ,57.9, 
248,4/28/2022,118,0.21, ,0, ,662, ,9.5, ,69.4, ,45.7, ,56.3, ,90, ,40, ,62, ,43.3, ,7.8, ,186.1, ,57.6, 
248,4/29/2022,119,0.22, ,0, ,630, ,9.2, ,77.3, ,41.5, ,59.0, ,97, ,26, ,54, ,42.4, ,5.1, ,122.7, ,57.3, 
248,4/30/2022,120,0.24, ,0, ,647, ,11.4, ,77.8, ,42.6, ,60.2, ,94, ,40, ,64, ,48.0, ,7.3, ,174.7, ,58.1, 
