245,4/1/2022,91,0.12, ,0, ,443, ,14.2, ,69.0, ,51.0, ,59.1, ,100, ,61, ,83, ,54.0, ,1.7,Y,40.7,Y,62.2, 
245,4/2/2022,92,0.02, ,0, ,152, ,14.7, ,64.2, ,49.7, ,57.3, ,100, ,76, ,91, ,54.8, ,2.3, ,55.6, ,62.0, 
245,4/3/2022,93,0.02, ,0, ,134, ,14.5, ,62.0, ,51.6, ,57.4, ,100, ,74, ,90, ,54.5, ,2.7, ,65.4, ,61.9, 
245,4/4/2022,94,0.14, ,0, ,527, ,14.3, ,73.0, ,51.1, ,58.9, ,100, ,52, ,84, ,54.1, ,1.7,Y,40.3,Y,62.4, 
245,4/5/2022,95,0.17,R,0, ,618, ,14.7, ,75.8, ,48.9, ,61.2, ,100, ,53, ,80, ,54.8, ,1.6,Y,37.3,Y,63.3, 
245,4/6/2022,96,0.20,R,0.00,H,633,R,15.5, ,88.6,Y,52.0, ,69.1,Y,100, ,34, ,64,Y,56.4,Y,1.3,Y,31.5,Y,64.4, 
245,4/7/2022,97,0.20,R,0, ,657,R,4.6, ,94.9,R,58.5,Y,--,S,62,H,6,H,--,Q,--,Q,1.0,R,24.7,R,65.2, 
245,4/8/2022,98,0.19,R,0, ,665,R,5.2, ,95.7,R,62.5,Y,--,S,37,H,8,H,--,Q,--,Q,1.0,R,24.3,R,65.7, 
245,4/9/2022,99,0.19,R,0, ,637,R,13.1, ,82.3, ,56.2, ,67.0, ,100, ,28, ,58, ,51.8, ,1.8,Y,42.6,Y,65.8, 
245,4/10/2022,100,0.09,R,0, ,323, ,17.0, ,70.7, ,58.3, ,62.8, ,100, ,71, ,87, ,58.9, ,2.3, ,55.6, ,65.8, 
245,4/11/2022,101,0.14,R,0.01, ,495, ,15.1, ,69.7, ,53.2, ,61.0, ,100, ,62, ,82, ,55.6, ,2.6, ,63.3, ,65.2, 
245,4/12/2022,102,0.18, ,0, ,660,R,9.3, ,70.8, ,42.8, ,56.9, ,96, ,19, ,59, ,42.7, ,2.1,Y,49.4,Y,65.0, 
245,4/13/2022,103,0.18, ,0, ,672,R,7.3, ,70.4, ,37.1,Y,54.9, ,73, ,29, ,50, ,36.5, ,2.0,Y,49.2,Y,63.8, 
245,4/14/2022,104,0.18,R,0, ,671,R,9.6, ,72.2, ,43.2, ,57.3, ,96, ,32, ,60, ,43.4, ,1.6,Y,37.3,Y,63.6, 
245,4/15/2022,105,0.18, ,0, ,663,R,11.0, ,71.9, ,43.7, ,57.5, ,100, ,40, ,68, ,47.1, ,1.7,Y,40.1,Y,63.8, 
245,4/16/2022,106,0.14,R,0, ,518, ,13.3, ,68.6, ,47.8, ,58.3, ,100, ,54, ,80, ,52.1, ,1.4,Y,33.4,Y,64.3, 
245,4/17/2022,107,0.19,R,0, ,672,R,13.8, ,73.1, ,50.8, ,61.3, ,100, ,52, ,75, ,53.2, ,1.3,Y,31.9,Y,65.5, 
245,4/18/2022,108,0.19,R,0, ,656, ,13.1, ,79.3, ,47.2, ,61.7, ,100, ,40, ,70, ,51.8, ,1.3,Y,30.9,Y,65.6, 
245,4/19/2022,109,0.19,R,0, ,657, ,13.3, ,73.1, ,51.8, ,61.1, ,100, ,45, ,72, ,52.2, ,1.0,R,24.9,R,66.1, 
245,4/20/2022,110,0.17,R,0, ,619, ,13.1, ,66.6, ,50.0, ,58.4, ,100, ,52, ,79, ,51.8, ,1.1,Y,26.4,Y,66.3, 
245,4/21/2022,111,0.18,R,0, ,681,R,12.0, ,67.9, ,46.7, ,57.9, ,100, ,46, ,73, ,49.4, ,1.3,Y,31.1,Y,65.8, 
245,4/22/2022,112,0.13, ,0.24, ,495, ,12.2, ,62.2, ,46.8, ,55.3, ,100, ,57, ,82, ,49.8, ,2.0,Y,47.1,Y,65.8, 
245,4/23/2022,113,0.20,R,0, ,688,R,10.7, ,75.3, ,45.6, ,60.0, ,100, ,31, ,61, ,46.4, ,1.4,Y,34.6,Y,65.3, 
245,4/24/2022,114,0.22,R,0, ,698,R,6.6, ,83.6, ,49.2, ,67.6, ,72, ,12, ,29, ,33.8, ,1.3,Y,30.0,Y,65.8, 
245,4/25/2022,115,0.22,R,0, ,703,R,6.3,Y,85.9, ,52.8, ,69.6, ,56, ,9, ,25,Y,32.7,Y,1.2,Y,28.8,Y,66.0, 
245,4/26/2022,116,0.18, ,0, ,592, ,10.4, ,80.4, ,51.7, ,65.1, ,98, ,20, ,49, ,45.7, ,1.3,Y,31.4,Y,66.1, 
245,4/27/2022,117,0.19,R,0, ,687,R,15.2, ,69.8, ,53.0, ,61.0, ,100, ,59, ,83, ,55.8, ,1.6,Y,38.1,Y,66.1, 
245,4/28/2022,118,0.10,R,0, ,387, ,14.4, ,68.3, ,51.4, ,60.0, ,100, ,65, ,82, ,54.4, ,2.3, ,55.2, ,65.9, 
245,4/29/2022,119,0.19, ,0, ,653, ,13.2, ,73.6, ,48.2, ,60.4, ,100, ,49, ,74, ,52.0, ,1.8,Y,43.2,Y,65.9, 
245,4/30/2022,120,0.21,R,0, ,713,R,13.6, ,81.5, ,49.9, ,63.4, ,100, ,35, ,68, ,52.8, ,1.6,Y,37.6,Y,66.4, 
