178,4/1/2022,91,0.18, ,0, ,583,R,9.2, ,72.7, ,37.7, ,54.5, ,94, ,30, ,63, ,42.3, ,3.9, ,92.7, ,57.5, 
178,4/2/2022,92,0.18, ,0.00, ,568, ,9.4, ,77.5, ,40.8, ,58.1, ,95, ,23, ,57, ,42.9, ,3.3, ,78.8, ,57.9, 
178,4/3/2022,93,0.19, ,0, ,596,R,9.2, ,72.3, ,39.1, ,55.6, ,93, ,32, ,61, ,42.3, ,4.0, ,95.4, ,58.2, 
178,4/4/2022,94,0.16, ,0, ,532, ,10.5, ,65.7, ,46.4, ,55.5, ,87, ,51, ,70, ,45.9, ,5.1, ,123.3, ,58.3, 
178,4/5/2022,95,0.18, ,0.00, ,598,R,8.8, ,70.7, ,43.3, ,55.8, ,94, ,28, ,58, ,41.1, ,3.7, ,89.4, ,58.6, 
178,4/6/2022,96,0.21, ,0.00, ,604,R,7.4, ,82.4,Y,38.4, ,59.4, ,94, ,14, ,43, ,36.8, ,3.1, ,73.7, ,58.3, 
178,4/7/2022,97,0.21,R,0.00, ,590, ,10.5, ,86.3,Y,42.6, ,63.8,Y,92, ,27, ,52,Y,45.9,Y,2.8, ,67.6, ,59.4, 
178,4/8/2022,98,0.21,R,0, ,601, ,10.8, ,83.5,Y,45.0, ,63.0,Y,93, ,26, ,55,Y,46.5,Y,3.7, ,87.7, ,60.7, 
178,4/9/2022,99,0.20, ,0.00, ,638,R,7.9, ,74.7, ,40.7, ,56.2, ,94, ,19, ,51, ,38.4, ,3.8, ,90.6, ,60.1, 
178,4/10/2022,100,0.20, ,0, ,599, ,6.9, ,66.4, ,37.1, ,52.6, ,91, ,21, ,51, ,35.0, ,5.3, ,126.4, ,58.5, 
178,4/11/2022,101,0.17, ,0.11, ,551, ,7.6, ,55.4, ,43.5, ,49.8, ,91, ,42, ,62, ,37.3, ,8.2,R,196.7,R,57.5, 
178,4/12/2022,102,0.16, ,0, ,577, ,6.1, ,56.2, ,39.4, ,47.4, ,77, ,35, ,55, ,32.0, ,6.6,Y,159.2,Y,55.7, 
178,4/13/2022,103,0.08, ,0, ,308, ,7.3, ,55.3, ,33.8, ,46.4, ,91, ,53, ,68, ,36.6, ,4.1, ,99.1, ,54.5, 
178,4/14/2022,104,0.02, ,0.81, ,123, ,11.6, ,55.0, ,48.0, ,51.3, ,95, ,82, ,90, ,48.4, ,5.3, ,126.1, ,54.9, 
178,4/15/2022,105,0.17, ,0.03, ,623, ,9.0, ,62.2, ,42.2, ,52.2, ,95, ,44, ,68, ,41.8, ,4.7, ,111.9, ,56.4, 
178,4/16/2022,106,0.14, ,0.87, ,499, ,10.7, ,61.2, ,39.0, ,52.8, ,92, ,59, ,78, ,46.3, ,6.0, ,144.5, ,57.5, 
178,4/17/2022,107,0.18, ,0, ,666,R,8.0, ,60.4, ,38.2, ,49.3, ,90, ,41, ,67, ,38.7, ,4.5, ,107.6, ,57.4, 
178,4/18/2022,108,0.17, ,0.01, ,574, ,9.4, ,66.1, ,35.6, ,52.0, ,94, ,46, ,71, ,43.0, ,5.0, ,120.3, ,57.4, 
178,4/19/2022,109,0.16, ,0.18, ,557, ,10.5, ,61.8, ,44.5, ,54.3, ,93, ,52, ,73, ,45.9, ,4.7, ,112.7, ,59.0, 
178,4/20/2022,110,0.18, ,0.35, ,571, ,10.3, ,65.1, ,44.9, ,55.6, ,93, ,44, ,69, ,45.4, ,5.5, ,132.9, ,59.4, 
178,4/21/2022,111,0.14, ,0.57, ,472, ,10.7, ,61.0, ,50.8, ,54.8, ,92, ,48, ,73, ,46.2, ,5.2, ,124.2, ,59.6, 
178,4/22/2022,112,0.13, ,0.05, ,465, ,9.7, ,60.4, ,42.5, ,51.7, ,92, ,55, ,74, ,43.9, ,3.8, ,91.5, ,59.6, 
178,4/23/2022,113,0.19, ,0, ,641, ,9.4, ,70.5, ,38.6, ,54.0, ,95, ,37, ,66, ,42.9, ,3.4, ,81.4, ,59.4, 
178,4/24/2022,114,0.21, ,0, ,642, ,10.0, ,73.3, ,43.1, ,58.1, ,95, ,31, ,61, ,44.6, ,4.4, ,105.7, ,60.5, 
178,4/25/2022,115,0.21, ,0, ,663, ,10.7, ,70.4, ,44.4, ,57.4, ,92, ,40, ,67, ,46.4, ,4.4, ,105.6, ,61.3, 
178,4/26/2022,116,0.20, ,0, ,665, ,10.1, ,63.3, ,46.2, ,54.5, ,88, ,48, ,69, ,44.7, ,5.9, ,140.5, ,61.4, 
178,4/27/2022,117,0.20, ,0, ,662, ,9.1, ,62.5, ,46.4, ,52.4, ,89, ,44, ,68, ,42.1, ,6.8,Y,162.9,Y,60.5, 
178,4/28/2022,118,0.19, ,0, ,688,R,8.4, ,61.1, ,43.3, ,52.3, ,88, ,49, ,63, ,40.0, ,5.0, ,120.3, ,60.1, 
178,4/29/2022,119,0.21, ,0.00, ,664, ,8.4, ,69.9, ,37.2, ,54.8, ,95, ,31, ,57, ,40.0, ,3.5, ,83.2, ,59.9, 
178,4/30/2022,120,0.20, ,0, ,671, ,10.7, ,67.4, ,44.0, ,55.0, ,91, ,55, ,73, ,46.4, ,4.7, ,113.5, ,60.7, 
