44,4/1/2022,91,0.17, ,0, ,560, ,12.3, ,71.9, ,53.3, ,60.5, ,86, ,48, ,68, ,50.0, ,3.7, ,87.8, ,61.8, 
44,4/2/2022,92,0.10, ,0, ,364, ,12.7, ,67.2, ,51.1, ,58.0, ,95, ,58, ,77, ,50.9, ,3.7, ,89.6, ,60.7, 
44,4/3/2022,93,0.06, ,0, ,205, ,12.5, ,63.6, ,53.7, ,58.4, ,88, ,61, ,75, ,50.5, ,4.0, ,96.6, ,61.1, 
44,4/4/2022,94,0.16, ,0, ,556, ,12.4, ,75.3, ,49.1, ,59.7, ,99, ,38, ,71, ,50.3, ,3.1, ,75.1, ,61.5, 
44,4/5/2022,95,0.20, ,0, ,623,R,13.2, ,80.1, ,50.6, ,65.1, ,93, ,38, ,63, ,52.0, ,3.2, ,77.9, ,62.7, 
44,4/6/2022,96,0.28, ,0, ,650,R,8.3, ,93.1,Y,54.4, ,74.6,Y,89, ,8, ,28,Y,39.8,Y,5.4, ,130.0, ,63.8, 
44,4/7/2022,97,0.26,R,0, ,658,R,4.0, ,93.9,Y,58.0, ,77.1,Y,30, ,6, ,13,Y,21.8,Y,4.3, ,104.1, ,63.7, 
44,4/8/2022,98,0.26,R,0, ,664,R,4.8, ,95.9,Y,57.5, ,78.1,Y,31, ,7, ,15,Y,26.2,Y,3.9, ,92.9, ,64.3, 
44,4/9/2022,99,0.24, ,0, ,649,R,9.4, ,88.0, ,58.7, ,71.2, ,85, ,15, ,36, ,42.9, ,4.2, ,101.0, ,63.5, 
44,4/10/2022,100,0.19, ,0, ,597, ,13.3, ,70.5, ,56.9, ,62.1, ,87, ,51, ,70, ,52.2, ,5.0, ,120.5, ,64.1, 
44,4/11/2022,101,0.12, ,0, ,347, ,11.5, ,67.4, ,52.2, ,59.5, ,87, ,52, ,66, ,48.1, ,5.1, ,123.0, ,63.8, 
44,4/12/2022,102,0.20, ,0, ,675,R,6.5, ,67.6, ,47.3, ,56.3, ,79, ,14, ,42, ,33.4, ,4.6, ,110.8, ,63.0, 
44,4/13/2022,103,0.21, ,0, ,680,R,5.6, ,71.2, ,41.9, ,57.2, ,60, ,18, ,35, ,29.9, ,4.2, ,100.9, ,61.9, 
44,4/14/2022,104,0.21, ,0, ,677,R,7.1, ,72.7, ,44.6, ,58.0, ,70, ,23, ,43, ,35.6, ,4.3, ,103.1, ,61.6, 
44,4/15/2022,105,0.20, ,0, ,667,R,9.9, ,72.9, ,45.7, ,59.3, ,87, ,35, ,57, ,44.3, ,3.9, ,92.7, ,62.0, 
44,4/16/2022,106,0.12, ,0, ,391, ,11.9, ,67.7, ,50.1, ,57.7, ,92, ,50, ,73, ,49.1, ,4.0, ,96.3, ,61.3, 
44,4/17/2022,107,0.21, ,0, ,662,R,11.8, ,78.4, ,53.9, ,63.2, ,91, ,34, ,60, ,49.0, ,3.5, ,84.5, ,61.8, 
44,4/18/2022,108,0.22, ,0, ,653, ,11.2, ,81.1, ,51.5, ,65.0, ,83, ,21, ,53, ,47.5, ,3.5, ,84.5, ,62.8, 
44,4/19/2022,109,0.22, ,0, ,676,R,11.6, ,74.3, ,54.1, ,62.9, ,84, ,35, ,59, ,48.5, ,4.7, ,113.4, ,63.8, 
44,4/20/2022,110,0.17, ,0, ,539, ,11.3, ,70.2, ,51.0, ,60.2, ,82, ,43, ,63, ,47.7, ,4.7, ,111.8, ,64.1, 
44,4/21/2022,111,0.21, ,0, ,687,R,10.5, ,70.3, ,46.8, ,58.3, ,88, ,40, ,63, ,45.8, ,5.0, ,120.7, ,63.5, 
44,4/22/2022,112,0.14, ,0.23, ,431, ,10.4, ,63.3, ,50.1, ,55.7, ,96, ,47, ,69, ,45.6, ,5.1, ,122.9, ,62.9, 
44,4/23/2022,113,0.25, ,0, ,703,R,8.2, ,78.1, ,46.0, ,61.9, ,88, ,15, ,43, ,39.4, ,4.9, ,117.7, ,60.8, 
44,4/24/2022,114,0.30, ,0, ,705,R,5.7, ,82.1, ,52.0, ,68.7, ,64, ,8, ,24, ,30.3, ,6.5, ,156.7, ,59.5, 
44,4/25/2022,115,0.28, ,0, ,707,R,5.0, ,86.7, ,51.7, ,70.5, ,43, ,8, ,20, ,27.3, ,4.4, ,105.4, ,60.4, 
44,4/26/2022,116,0.24, ,0, ,618, ,7.4, ,82.6, ,56.0, ,68.3, ,70, ,16, ,31, ,36.8, ,4.3, ,103.7, ,62.0, 
44,4/27/2022,117,0.21, ,0, ,643, ,12.3, ,75.5, ,52.7, ,61.9, ,88, ,38, ,65, ,50.0, ,4.4, ,104.7, ,63.1, 
44,4/28/2022,118,0.16, ,0, ,497, ,11.7, ,67.8, ,52.2, ,58.4, ,96, ,50, ,70, ,48.8, ,4.7, ,113.6, ,63.6, 
44,4/29/2022,119,0.22, ,0, ,669, ,11.4, ,78.6, ,48.7, ,62.1, ,90, ,33, ,60, ,47.9, ,3.7, ,89.2, ,63.6, 
44,4/30/2022,120,0.24, ,0, ,687, ,11.2, ,82.7, ,51.4, ,65.8, ,84, ,26, ,52, ,47.5, ,4.2, ,101.5, ,63.4, 
