263,4/1/2022,91,0.12, ,0, ,515, ,8.9, ,55.9, ,29.5,Y,43.9,Y,100, ,70, ,91,Y,41.5,Y,4.9, ,117.4, ,50.5,Y
263,4/2/2022,92,0.14, ,0.00, ,552, ,8.8, ,57.8, ,29.1,Y,44.4,Y,100, ,69, ,89,Y,41.2,Y,6.7, ,159.9, ,50.4,Y
263,4/3/2022,93,0.11, ,0.04, ,448, ,9.7, ,55.6, ,38.1, ,47.5, ,99, ,71, ,87, ,43.8, ,3.0, ,73.0, ,50.8,Y
263,4/4/2022,94,0.01, ,1.49, ,85, ,11.5, ,53.7, ,40.7, ,49.1, ,100, ,87, ,97, ,48.2, ,6.6, ,158.2, ,51.1,Y
263,4/5/2022,95,0.14, ,0.01, ,558, ,9.1, ,54.3, ,33.3,Y,44.9,Y,100, ,74, ,89,Y,42.0,Y,5.7, ,135.7, ,50.7,Y
263,4/6/2022,96,0.14,R,0.00, ,552, ,8.7, ,60.2, ,30.1,Y,46.1, ,100, ,55, ,82, ,41.0, ,2.7, ,64.7, ,50.2,Y
263,4/7/2022,97,0.14, ,0, ,533, ,11.0, ,68.4, ,35.1, ,50.1, ,100, ,63, ,89, ,47.0, ,3.0, ,71.0, ,51.0,Y
263,4/8/2022,98,0.15, ,0, ,564, ,9.8, ,55.3, ,36.3, ,48.4, ,100, ,66, ,85, ,44.0, ,9.0, ,215.6, ,51.8,Y
263,4/9/2022,99,0.17, ,0, ,589,R,7.8, ,60.3, ,36.3, ,48.2, ,86, ,42, ,68, ,38.0, ,11.5,Y,275.7,Y,50.9,Y
263,4/10/2022,100,0.13, ,0.52, ,507, ,8.7, ,55.2, ,31.8,Y,45.3,Y,98, ,66, ,84,Y,40.8,Y,5.2, ,125.5, ,50.4,Y
263,4/11/2022,101,0.08, ,0.5, ,348, ,8.4, ,52.5, ,36.6, ,44.8,Y,96, ,75, ,84,Y,40.2,Y,9.1, ,218.2, ,50.0,Y
263,4/12/2022,102,0.06, ,0.43, ,300, ,8.5, ,49.9, ,34.2, ,42.6,Y,98, ,80, ,91,Y,40.3,Y,5.4, ,130.5, ,49.2,R
263,4/13/2022,103,0.01, ,0.79, ,95, ,9.8, ,48.6,Y,43.0, ,45.5, ,99, ,88, ,95, ,44.0, ,7.9, ,188.4, ,49.0,R
263,4/14/2022,104,0.14, ,0.02, ,594, ,8.4, ,52.1, ,32.7,Y,44.7,Y,100, ,65, ,84,Y,40.0,Y,4.8, ,114.1, ,49.2,R
263,4/15/2022,105,0.09, ,0.13, ,373, ,6.9, ,49.5, ,28.8,Y,41.5,Y,98, ,55, ,78,Y,35.1,Y,3.7, ,88.8, ,48.5,R
263,4/16/2022,106,0.13, ,0.13, ,560, ,8.2, ,52.5, ,35.6, ,44.1,Y,99, ,62, ,83,Y,39.3,Y,3.5, ,85.0, ,48.8,R
263,4/17/2022,107,0.10, ,0, ,397, ,8.3, ,54.5, ,36.3, ,45.3,Y,98, ,54, ,80,Y,39.6,Y,3.3, ,79.2, ,49.2,R
263,4/18/2022,108,0.02, ,0.70, ,77, ,10.2, ,57.0, ,41.4, ,48.4, ,98, ,65, ,88, ,45.1, ,7.9, ,190.4, ,49.3,R
263,4/19/2022,109,0.09, ,0.44, ,338, ,10.4, ,55.8, ,41.1, ,48.8, ,97, ,70, ,89, ,45.6, ,7.3, ,174.5, ,49.5,R
263,4/20/2022,110,0.05, ,0.81, ,197, ,11.0, ,56.0, ,41.0, ,49.8, ,98, ,71, ,90, ,47.0, ,10.7,Y,256.6,Y,49.7,R
263,4/21/2022,111,0.13, ,0.32, ,443, ,10.3, ,59.1, ,44.2, ,50.7, ,98, ,60, ,82, ,45.3, ,7.6, ,183.6, ,50.4,R
263,4/22/2022,112,0.16, ,0.01, ,624, ,10.4, ,58.9, ,39.0, ,49.6, ,99, ,71, ,86, ,45.7, ,3.1, ,74.9, ,51.1,R
263,4/23/2022,113,0.14, ,0.00, ,562, ,10.5, ,57.5, ,34.0,Y,47.7, ,100, ,78, ,93, ,45.9, ,3.5, ,82.8, ,51.0,R
263,4/24/2022,114,0.15, ,0, ,605, ,10.5, ,57.6, ,37.5, ,48.8, ,100, ,75, ,89, ,45.7, ,2.7, ,65.3, ,51.6,R
263,4/25/2022,115,0.12, ,0.00, ,459, ,11.5, ,59.4, ,41.6, ,51.3, ,97, ,74, ,89, ,48.3, ,4.1, ,98.3, ,52.3,Y
263,4/26/2022,116,0.17, ,0.00, ,629, ,9.4, ,58.6, ,34.2,Y,47.0, ,100, ,68, ,85, ,42.8, ,6.0, ,144.1, ,52.1,R
263,4/27/2022,117,0.16, ,0, ,593, ,9.4, ,56.0, ,33.1,Y,46.8,Y,100, ,72, ,86,Y,43.0,Y,6.0, ,144.0, ,51.7,R
263,4/28/2022,118,0.14, ,0, ,557, ,10.3, ,58.2, ,38.5, ,49.5, ,100, ,68, ,85, ,45.3, ,3.5, ,84.0, ,52.4,R
263,4/29/2022,119,0.11, ,0.48, ,410, ,10.6, ,58.4, ,38.1, ,50.2, ,100, ,63, ,86, ,46.1, ,2.5, ,60.6, ,53.5,Y
263,4/30/2022,120,0.10, ,0.40, ,387, ,12.1, ,58.7, ,41.6, ,52.9, ,100, ,67, ,88, ,49.5, ,4.4, ,104.8, ,54.2,Y
