212,4/1/2022,91,0.19, ,0, ,590,R,10.1, ,78.8, ,42.0, ,60.0, ,94, ,26, ,57, ,44.9, ,6.3, ,152.2, ,57.0, 
212,4/2/2022,92,0.20, ,0, ,570, ,9.7, ,82.0, ,46.6, ,60.9, ,96, ,19, ,53, ,43.6, ,6.6, ,157.8, ,57.9, 
212,4/3/2022,93,0.24, ,0, ,597,R,9.5, ,79.7, ,44.8, ,60.4, ,93, ,26, ,53, ,43.1, ,9.0, ,215.5, ,58.0, 
212,4/4/2022,94,0.20, ,0, ,493, ,10.4, ,74.0, ,49.3, ,58.9, ,81, ,42, ,61, ,45.5, ,10.8, ,258.4, ,57.8, 
212,4/5/2022,95,0.20, ,0, ,610,R,7.5, ,76.4, ,43.6, ,58.7, ,91, ,16, ,44, ,37.0, ,5.9, ,141.8, ,58.0, 
212,4/6/2022,96,0.23, ,0, ,610,R,7.8, ,87.5,Y,39.6, ,64.6, ,84, ,16, ,37, ,38.1, ,4.7, ,112.3, ,57.8, 
212,4/7/2022,97,0.20,R,0, ,586, ,11.5, ,91.2,Y,45.1, ,67.0,Y,94, ,25, ,51,Y,48.3,Y,3.1, ,74.0, ,59.8, 
212,4/8/2022,98,0.23, ,0, ,595, ,11.7, ,88.1,Y,49.6, ,67.7,Y,84, ,27, ,51,Y,48.7,Y,6.2, ,149.0, ,61.8, 
212,4/9/2022,99,0.26, ,0, ,644,R,5.5, ,78.3, ,44.4, ,63.2, ,80, ,11, ,28, ,29.3, ,7.9, ,189.1, ,60.8, 
212,4/10/2022,100,0.25, ,0, ,591, ,5.6, ,76.1, ,48.5, ,60.7, ,67, ,18, ,31, ,29.9, ,10.5, ,252.5, ,58.9, 
212,4/11/2022,101,0.20, ,0.01, ,560, ,7.3, ,62.9, ,34.2, ,52.0, ,100, ,25, ,55, ,36.3, ,10.7, ,257.7, ,57.0, 
212,4/12/2022,102,0.19, ,0, ,644,R,5.6, ,64.8, ,28.7,Y,46.5, ,89, ,25, ,52, ,30.0, ,6.5, ,156.1, ,53.8, 
212,4/13/2022,103,0.16, ,0, ,495, ,7.4, ,62.3, ,37.2, ,50.8, ,85, ,41, ,59, ,36.8, ,7.7, ,184.0, ,53.5, 
212,4/14/2022,104,0.05, ,0.01, ,195, ,11.7, ,60.3, ,49.2, ,54.0, ,100, ,65, ,82, ,48.6, ,8.1, ,195.5, ,55.4, 
212,4/15/2022,105,0.20, ,0, ,636,R,9.1, ,69.1, ,41.9, ,56.0, ,89, ,31, ,59, ,42.1, ,7.7, ,184.7, ,56.6, 
212,4/16/2022,106,0.15, ,0.16, ,460, ,11.5, ,70.0, ,45.3, ,56.9, ,99, ,50, ,72, ,48.1, ,8.4, ,201.9, ,58.1, 
212,4/17/2022,107,0.21, ,0, ,670,R,8.0, ,69.6, ,41.9, ,53.8, ,93, ,27, ,56, ,38.7, ,9.4, ,226.2, ,55.6, 
212,4/18/2022,108,0.20, ,0, ,609, ,9.9, ,72.1, ,43.3, ,56.6, ,83, ,38, ,63, ,44.2, ,10.3, ,247.3, ,55.6, 
212,4/19/2022,109,0.18, ,0.02, ,530, ,10.7, ,68.0, ,46.3, ,57.2, ,100, ,40, ,67, ,46.4, ,7.5, ,180.4, ,58.4, 
212,4/20/2022,110,0.21, ,0.01, ,611, ,10.3, ,71.4, ,41.9, ,57.5, ,99, ,36, ,64, ,45.4, ,7.7, ,186.0, ,58.0, 
212,4/21/2022,111,0.15, ,0.25, ,472, ,11.2, ,65.9, ,44.4, ,55.1, ,100, ,48, ,76, ,47.5, ,6.6, ,158.0, ,58.4, 
212,4/22/2022,112,0.18, ,0.01, ,617, ,9.9, ,68.4, ,40.5, ,54.2, ,100, ,41, ,69, ,44.4, ,5.2, ,124.9, ,56.5, 
212,4/23/2022,113,0.22, ,0, ,669,R,9.4, ,79.0, ,43.5, ,60.0, ,97, ,18, ,53, ,42.9, ,5.8, ,138.4, ,57.2, 
212,4/24/2022,114,0.23, ,0, ,661,R,10.1, ,81.1, ,46.8, ,62.5, ,97, ,23, ,52, ,44.8, ,5.9, ,141.3, ,59.0, 
212,4/25/2022,115,0.25, ,0, ,659, ,10.0, ,79.8, ,47.9, ,62.5, ,86, ,24, ,52, ,44.6, ,8.8, ,211.1, ,60.4, 
212,4/26/2022,116,0.26, ,0, ,668,R,9.9, ,73.7, ,52.0, ,61.1, ,73, ,38, ,54, ,44.3, ,12.9, ,309.4, ,60.4, 
212,4/27/2022,117,0.25, ,0, ,663, ,8.6, ,73.4, ,47.0, ,58.2, ,76, ,31, ,52, ,40.7, ,12.0, ,289.0, ,59.0, 
212,4/28/2022,118,0.24, ,0, ,685,R,8.6, ,69.8, ,44.8, ,56.3, ,76, ,34, ,55, ,40.6, ,11.1, ,267.3, ,57.8, 
212,4/29/2022,119,0.24, ,0, ,654, ,8.1, ,80.8, ,41.2, ,60.9, ,85, ,19, ,45, ,39.2, ,6.0, ,144.7, ,58.9, 
212,4/30/2022,120,0.27, ,0, ,674, ,11.0, ,78.3, ,50.8, ,62.3, ,77, ,41, ,57, ,47.1, ,11.9, ,286.6, ,61.3, 
