142,4/1/2022,91,0.17, ,0, ,553, ,13.5, ,76.5, ,49.0, ,62.8, ,100, ,41, ,69, ,52.5, ,3.0, ,72.4, ,60.4, 
142,4/2/2022,92,0.20, ,0, ,537, ,12.1, ,79.7, ,47.6, ,65.7, ,100, ,31, ,56, ,49.7, ,4.7, ,111.7, ,61.1, 
142,4/3/2022,93,0.20, ,0, ,516, ,10.3, ,79.5, ,51.0, ,66.3, ,100, ,18, ,47, ,45.4, ,4.9, ,116.6, ,61.7, 
142,4/4/2022,94,0.14, ,0, ,448, ,9.0, ,75.0, ,41.7, ,60.6, ,83, ,30, ,50, ,41.8, ,3.4, ,82.6, ,61.5, 
142,4/5/2022,95,0.20, ,0, ,803,R,10.1, ,76.1, ,50.3, ,67.6, ,100, ,25, ,44, ,44.8, ,6.4, ,152.7, ,61.0, 
142,4/6/2022,96,0.19, ,0, ,586, ,10.8, ,82.6, ,43.9, ,63.1, ,94, ,31, ,54, ,46.5, ,2.9, ,70.8, ,61.3, 
142,4/7/2022,97,0.22, ,0, ,590, ,11.2, ,92.2,Y,50.2, ,72.1,Y,91, ,18, ,42,Y,47.5,Y,3.5, ,84.8, ,62.1, 
142,4/8/2022,98,0.25, ,0, ,594, ,10.7, ,93.8,Y,52.2, ,75.4,Y,82, ,16, ,35,Y,46.2,Y,3.9, ,94.4, ,63.3, 
142,4/9/2022,99,0.25, ,0, ,616, ,8.4, ,80.1, ,51.9, ,67.2, ,66, ,16, ,37, ,40.0, ,6.5, ,154.9, ,63.7, 
142,4/10/2022,100,0.20, ,0, ,592, ,5.9, ,71.4, ,41.2, ,58.2, ,67, ,21, ,36, ,31.2, ,4.0, ,95.3, ,63.3, 
142,4/11/2022,101,0.08, ,0, ,258, ,8.2, ,60.7, ,42.4, ,52.0, ,81, ,47, ,62, ,39.5, ,4.4, ,104.9, ,62.0, 
142,4/12/2022,102,0.23, ,0, ,653,R,5.2, ,64.6, ,33.1, ,50.9, ,96, ,19, ,41, ,27.9, ,7.6,Y,182.4,Y,59.1, 
142,4/13/2022,103,0.19, ,0, ,639,R,5.5, ,66.8, ,33.2, ,52.3, ,88, ,21, ,41, ,29.6, ,3.9, ,93.6, ,59.2, 
142,4/14/2022,104,0.19, ,0, ,548, ,7.6, ,70.6, ,36.9, ,56.8, ,80, ,30, ,48, ,37.5, ,4.9, ,117.8, ,59.7, 
142,4/15/2022,105,0.19, ,0, ,612, ,10.5, ,76.1, ,43.7, ,60.6, ,95, ,36, ,58, ,45.9, ,3.6, ,87.2, ,60.7, 
142,4/16/2022,106,0.10, ,0.07, ,333, ,12.4, ,71.7, ,54.5, ,61.1, ,98, ,43, ,67, ,50.2, ,3.9, ,93.3, ,61.7, 
142,4/17/2022,107,0.21, ,0, ,630, ,10.6, ,78.7, ,43.5, ,62.6, ,100, ,30, ,55, ,46.0, ,3.7, ,89.9, ,61.8, 
142,4/18/2022,108,0.22, ,0, ,583, ,9.9, ,79.5, ,43.2, ,64.5, ,98, ,28, ,48, ,44.4, ,5.0, ,118.9, ,62.5, 
142,4/19/2022,109,0.24, ,0, ,599, ,10.1, ,76.1, ,51.6, ,64.3, ,76, ,33, ,49, ,44.8, ,6.5, ,156.6, ,63.1, 
142,4/20/2022,110,0.21, ,0, ,640, ,9.9, ,75.2, ,43.5, ,61.1, ,96, ,34, ,54, ,44.3, ,3.6, ,85.4, ,63.5, 
142,4/21/2022,111,0.10, ,0.32, ,315, ,10.9, ,70.0, ,47.0, ,57.5, ,100, ,43, ,67, ,46.8, ,4.3, ,103.5, ,63.6, 
142,4/22/2022,112,0.16, ,0.03, ,483, ,10.0, ,67.7, ,47.1, ,57.3, ,92, ,42, ,63, ,44.7, ,5.9, ,141.7, ,61.9, 
142,4/23/2022,113,0.20, ,0, ,637, ,10, ,73.6, ,39.8, ,58.7, ,100, ,35, ,59, ,44.6, ,3.9, ,92.9, ,61.5, 
142,4/24/2022,114,0.22, ,0, ,633, ,10.3, ,80.4, ,45.2, ,63.2, ,100, ,28, ,52, ,45.3, ,3.3, ,79.3, ,62.3, 
142,4/25/2022,115,0.24, ,0, ,638, ,9.2, ,86.3, ,47.0, ,68.7, ,93, ,17, ,38, ,42.3, ,3.0, ,72.4, ,63.4, 
142,4/26/2022,116,0.18, ,0, ,475, ,10.4, ,76.9, ,50.2, ,66.4, ,83, ,32, ,47, ,45.5, ,4.4, ,104.9, ,64.3, 
142,4/27/2022,117,0.24, ,0, ,627, ,8.3, ,80.2, ,45.2, ,64.7, ,89, ,15, ,40, ,39.8, ,4.8, ,114.6, ,64.4, 
142,4/28/2022,118,0.26, ,0, ,669, ,7.2, ,73.6, ,43.8, ,61.3, ,73, ,23, ,39, ,36.2, ,7.5,Y,179.6,Y,64.0, 
142,4/29/2022,119,0.22, ,0, ,663, ,8.7, ,77.8, ,39.2, ,61.1, ,100, ,26, ,48, ,41.0, ,3.6, ,86.5, ,64.1, 
142,4/30/2022,120,0.26, ,0, ,661, ,10.0, ,84.0, ,45.9, ,67.6, ,81, ,23, ,43, ,44.5, ,5.7, ,136.7, ,64.9, 
