144,4/1/2022,91,0.15, ,0.00, ,537, ,10.0, ,69.5, ,35.6, ,51.3, ,97, ,53, ,78, ,44.6, ,2.8, ,66.1, ,61.3, 
144,4/2/2022,92,0.16, ,0, ,524, ,9.9, ,73.0, ,36.5, ,53.8, ,95, ,45, ,70, ,44.3, ,2.7, ,65.7, ,61.8, 
144,4/3/2022,93,0.16, ,0.00, ,547, ,9.4, ,67.0, ,39.3, ,52.2, ,94, ,50, ,70, ,42.8, ,4.7, ,113.5, ,61.8, 
144,4/4/2022,94,0.14, ,0, ,499, ,11.1, ,63.9, ,44.7, ,53.7, ,96, ,60, ,79, ,47.4, ,5.4, ,128.6, ,61.6, 
144,4/5/2022,95,0.16, ,0.00, ,548, ,9.6, ,68.8, ,39.6, ,53.8, ,96, ,45, ,68, ,43.6, ,3.9, ,93.0, ,62.1, 
144,4/6/2022,96,0.18, ,0, ,554, ,9.7, ,81.4,Y,34.7, ,57.0, ,95, ,30, ,61, ,43.7, ,2.3, ,56.2, ,62.5, 
144,4/7/2022,97,0.19,R,0, ,533, ,11.1, ,87.4,R,39.5, ,62.9,Y,91,H,33,H,57,Y,47.4,Y,3.1, ,75.4, ,63.4, 
144,4/8/2022,98,0.18, ,0, ,545, ,11.1, ,75.3, ,41.9, ,57.5, ,91, ,52, ,69, ,47.3, ,3.9, ,92.9, ,64.2, 
144,4/9/2022,99,0.18, ,0, ,582, ,8.7, ,71.1, ,40.7, ,54.2, ,83, ,40, ,60, ,40.8, ,4.3, ,104.0, ,63.6, 
144,4/10/2022,100,0.18, ,0, ,545, ,7.9, ,66.0, ,35.8, ,50.9, ,90, ,33, ,62, ,38.5, ,5.8, ,138.8, ,62.7, 
144,4/11/2022,101,0.18, ,0.06, ,581, ,7.8, ,58.8, ,38.8, ,50.0, ,94, ,31, ,63, ,38.1, ,7.5,Y,179.6,Y,61.8, 
144,4/12/2022,102,0.16, ,0, ,592, ,6.9, ,58.0, ,31.9, ,45.6, ,84, ,46, ,66, ,34.9, ,5.8, ,140.1, ,60.0, 
144,4/13/2022,103,0.13, ,0, ,441, ,8.2, ,59.1, ,37.2, ,48.5, ,88, ,53, ,70, ,39.3, ,4.1, ,98.5, ,59.5, 
144,4/14/2022,104,0.02, ,0.37, ,136, ,12.2, ,55.6, ,44.2, ,52.3, ,95, ,85, ,91, ,49.9, ,4.0, ,94.8, ,60.0, 
144,4/15/2022,105,0.16, ,0, ,602, ,9.1, ,61.5, ,37.7, ,49.4, ,96, ,59, ,76, ,42.2, ,3.1, ,74.7, ,60.3, 
144,4/16/2022,106,0.15, ,0.73, ,565, ,11.0, ,60.7, ,35.3, ,51.8, ,96, ,61, ,83, ,46.9, ,4.3, ,102.4, ,61.9, 
144,4/17/2022,107,0.16, ,0, ,634, ,7.9, ,58.7, ,31.7, ,45.3, ,96, ,53, ,77, ,38.6, ,3.4, ,81.0, ,61.6, 
144,4/18/2022,108,0.14, ,0.09, ,473, ,10.3, ,66.3, ,31.9, ,50.6, ,96, ,54, ,82, ,45.4, ,3.6, ,85.6, ,61.2, 
144,4/19/2022,109,0.16, ,0.01, ,559, ,11.2, ,62.1, ,47.0, ,53.7, ,96, ,55, ,79, ,47.5, ,3.7, ,89.3, ,62.4, 
144,4/20/2022,110,0.07, ,0.10, ,241, ,11.7, ,62.6, ,48.7, ,55.3, ,92, ,57, ,79, ,48.7, ,4.6, ,111.4, ,62.8, 
144,4/21/2022,111,0.12, ,0.27, ,425, ,10.7, ,63.0, ,43.5, ,52.7, ,96, ,51, ,79, ,46.4, ,3.4, ,81.3, ,62.2, 
144,4/22/2022,112,0.16, ,0.14, ,591, ,10.3, ,61.6, ,41.2, ,50.8, ,97, ,63, ,82, ,45.4, ,3.6, ,87.6, ,62.0, 
144,4/23/2022,113,0.18, ,0, ,619, ,10.7, ,70.1, ,40.5, ,53.7, ,96, ,53, ,76, ,46.3, ,3.6, ,86.2, ,62.5, 
144,4/24/2022,114,0.18, ,0, ,624, ,10.8, ,71.9, ,37.9, ,54.0, ,96, ,52, ,76, ,46.7, ,2.8, ,66.8, ,63.4, 
144,4/25/2022,115,0.19, ,0.00, ,624, ,10.8, ,68.3, ,40.0, ,53.6, ,95, ,52, ,77, ,46.7, ,3.5, ,83.6, ,64.1, 
144,4/26/2022,116,0.19, ,0, ,641, ,10.2, ,64.9, ,40.2, ,53.6, ,91, ,56, ,73, ,45.0, ,4.3, ,103.5, ,64.2, 
144,4/27/2022,117,0.18, ,0, ,621, ,8.9, ,63.7, ,34.7, ,50.4, ,92, ,48, ,71, ,41.4, ,3.9, ,93.9, ,63.6, 
144,4/28/2022,118,0.19, ,0.00, ,650, ,9.1, ,60.8, ,41.2, ,50.9, ,90, ,53, ,71, ,42.0, ,6.0, ,143.8, ,62.9, 
144,4/29/2022,119,0.18, ,0, ,600, ,9.4, ,68.6, ,39.9, ,54.5, ,88, ,43, ,65, ,42.9, ,3.9, ,92.9, ,62.5, 
144,4/30/2022,120,0.19, ,0, ,646, ,11.3, ,65.2, ,44.0, ,54.8, ,90, ,57, ,77, ,47.7, ,5.5, ,132.0, ,63.1, 
