231,4/1/2022,91,--,N,0, ,510, ,12.4, ,61.1, ,46.9, ,53.0, ,99, ,77, ,90, ,50.2, ,4.9, ,118.0, ,58.3, 
231,4/2/2022,92,--,N,0, ,428, ,13.0, ,62.3, ,49.9, ,54.2, ,98, ,79, ,91, ,51.6, ,5.4, ,128.8, ,59.3, 
231,4/3/2022,93,--,N,0, ,299, ,12.2, ,59.1, ,42.3, ,52.5, ,98, ,81, ,91, ,49.9, ,5.4, ,128.7, ,59.5, 
231,4/4/2022,94,--,N,0, ,583, ,10.9, ,66.0, ,37.5, ,53.1, ,100, ,54, ,79, ,46.8, ,7.9, ,189.7, ,58.0, 
231,4/5/2022,95,--,N,0, ,588, ,11.7, ,68.9, ,50.1, ,58.6, ,95, ,51, ,69, ,48.7, ,10.0, ,239.7, ,59.0, 
231,4/6/2022,96,--,N,0, ,599, ,9.9, ,83.1,Y,53.2, ,66.2,R,77, ,28, ,--,R,--,I,5.6, ,134.5, ,60.5, 
231,4/7/2022,97,--,N,0, ,605, ,12.0, ,88.4,R,50.1, ,65.2,Y,85,H,37,H,57,Y,49.3,Y,4.3, ,103.6, ,62.6, 
231,4/8/2022,98,--,N,0, ,607, ,12.4, ,79.0,Y,46.2, ,59.1, ,90, ,41, ,72, ,50.2, ,5.4, ,129.8, ,63.6, 
231,4/9/2022,99,--,N,0, ,604, ,11.6, ,61.7, ,42.4, ,54.1, ,94, ,65, ,82, ,48.5, ,9.7, ,232.3, ,62.9, 
231,4/10/2022,100,--,N,0, ,604, ,10.4, ,66.6, ,37.6, ,52.3, ,99, ,53, ,78, ,45.7, ,9.2, ,220.6, ,60.0, 
231,4/11/2022,101,--,N,0.01, ,379, ,10.5, ,59.5, ,46.7, ,52.1, ,95, ,65, ,79, ,45.8, ,13.1,Y,313.6,Y,58.6, 
231,4/12/2022,102,--,N,0, ,636,R,7.3, ,59.5, ,38.6, ,50.0, ,86, ,36, ,60, ,36.5, ,12.7, ,305.7, ,56.7, 
231,4/13/2022,103,--,N,0, ,628, ,7.9, ,61.2, ,39.8, ,50.9, ,89, ,40, ,62, ,38.5, ,9.3, ,223.8, ,56.6, 
231,4/14/2022,104,--,N,0, ,609, ,10.7, ,62.9, ,36.7, ,52.7, ,96, ,40, ,79, ,46.4, ,9.2, ,222.0, ,57.5, 
231,4/15/2022,105,--,N,0, ,567, ,12.8, ,63.2, ,48.1, ,54.7, ,97, ,70, ,88, ,51.2, ,7.9, ,189.6, ,59.4, 
231,4/16/2022,106,--,N,0.00, ,408, ,13.1, ,64.4, ,49.7, ,55.5, ,98, ,70, ,87, ,51.6, ,6.8, ,163.4, ,60.6, 
231,4/17/2022,107,--,N,0, ,546, ,11.6, ,61.3, ,42.1, ,53.1, ,98, ,68, ,85, ,48.5, ,8.2, ,195.6, ,61.1, 
231,4/18/2022,108,--,N,0, ,543, ,10.7, ,64.1, ,39.0, ,52.8, ,97, ,54, ,78, ,46.2, ,6.5, ,156.7, ,60.7, 
231,4/19/2022,109,--,N,0, ,572, ,13.6, ,67.0, ,47.8, ,57.5, ,97, ,65, ,84, ,52.7, ,8.0, ,193.1, ,62.3, 
231,4/20/2022,110,--,N,0, ,641, ,11.3, ,63.5, ,40.3, ,53.5, ,99, ,58, ,81, ,47.8, ,5.7, ,136.3, ,62.6, 
231,4/21/2022,111,--,N,0.15, ,460, ,12.8, ,68.4, ,47.1, ,57.2, ,95, ,65, ,80, ,51.2, ,5.8, ,138.8, ,63.1, 
231,4/22/2022,112,--,N,0.19, ,534, ,11.9, ,60.0, ,47.1, ,53.7, ,99, ,68, ,85, ,49.2, ,8.0, ,191.7, ,62.1, 
231,4/23/2022,113,--,N,0, ,659, ,11.0, ,72.3, ,43.7, ,56.2, ,95, ,38, ,71, ,46.9, ,8.0, ,192.4, ,61.2, 
231,4/24/2022,114,--,N,0, ,653, ,11.7, ,70.9, ,40.1, ,53.4, ,97, ,57, ,84, ,48.6, ,4.8, ,114.3, ,62.1, 
231,4/25/2022,115,--,N,0, ,640, ,12.5, ,65.9, ,41.4, ,54.2, ,100, ,69, ,88, ,50.6, ,5.7, ,137.0, ,63.1, 
231,4/26/2022,116,--,N,0, ,498, ,11.5, ,63.8, ,43.2, ,53.2, ,100, ,63, ,83, ,48.2, ,8.0, ,192.4, ,61.7, 
231,4/27/2022,117,--,N,0, ,628, ,10.8, ,61.7, ,45.3, ,52.9, ,95, ,60, ,79, ,46.6, ,8.7, ,208.6, ,60.6, 
231,4/28/2022,118,--,N,0, ,671, ,10.2, ,62.3, ,46.4, ,53.7, ,89, ,53, ,73, ,45.1, ,10.8, ,258.2, ,60.8, 
231,4/29/2022,119,--,N,0, ,673, ,10.3, ,69.1, ,42.0, ,55.6, ,91, ,40, ,68, ,45.2, ,8.5, ,203.5, ,61.3, 
231,4/30/2022,120,--,N,0, ,664, ,11.2, ,67.6, ,36.5,Y,52.9, ,95, ,56, ,82, ,47.6, ,7.1, ,170.2, ,61.7, 
