187,4/1/2022,91,0.17, ,0, ,573, ,10.3, ,73.2, ,35.0, ,53.2, ,96, ,44, ,75, ,45.4, ,4.1, ,98.4, ,55.6, 
187,4/2/2022,92,0.18, ,0, ,556, ,10.1, ,79.1, ,36.1, ,57.0, ,96, ,42, ,64, ,44.8, ,3.6, ,86.8, ,55.7, 
187,4/3/2022,93,0.20, ,0, ,596,R,8.9, ,73.3, ,33.4, ,54.5, ,95, ,38, ,61, ,41.5, ,6.4, ,153.2, ,56.1, 
187,4/4/2022,94,0.17, ,0, ,498, ,10.9, ,67.3, ,47.4, ,57.1, ,88, ,52, ,68, ,46.7, ,9.5, ,228.4, ,56.3, 
187,4/5/2022,95,0.19, ,0, ,583, ,9.5, ,73.1, ,43.1, ,57.7, ,85, ,40, ,58, ,43.3, ,5.8, ,139.3, ,56.7, 
187,4/6/2022,96,0.19,R,0, ,590, ,9.9, ,82.0,Y,38.0, ,60.6, ,91, ,31, ,55, ,44.3, ,2.7, ,65.6, ,57.1, 
187,4/7/2022,97,0.20,R,0, ,581, ,12.0, ,91.6,R,40.4, ,64.4,Y,93,H,34,H,58,Y,49.4,Y,2.9, ,68.8, ,57.6, 
187,4/8/2022,98,0.22,R,0, ,590, ,11.2, ,80.7,Y,43.4, ,60.9, ,91, ,40, ,61, ,47.4, ,6.6, ,157.4, ,58.5, 
187,4/9/2022,99,0.21, ,0, ,619,R,8.4, ,72.8, ,44.2, ,58.1, ,67, ,35, ,51, ,39.9, ,6.6, ,157.7, ,59.0, 
187,4/10/2022,100,0.21, ,0, ,585, ,7.8, ,67.6, ,40.3, ,54.8, ,76, ,29, ,53, ,38.0, ,9.5, ,228.0, ,58.9, 
187,4/11/2022,101,0.20, ,0.04, ,594, ,8.1, ,57.4, ,43.9, ,51.2, ,92, ,44, ,63, ,39.1, ,11.7,Y,280.5,Y,58.6, 
187,4/12/2022,102,0.19, ,0, ,632,R,6.8, ,60.4, ,39.0, ,49.0, ,72, ,43, ,57, ,34.7, ,9.4, ,225.5, ,57.9, 
187,4/13/2022,103,0.13, ,0, ,441, ,8.4, ,62.3, ,39.1, ,50.2, ,89, ,49, ,68, ,39.9, ,4.7, ,113.3, ,57.5, 
187,4/14/2022,104,0.06, ,0.06, ,234, ,12.4, ,58.1, ,47.6, ,53.5, ,94, ,83, ,89, ,50.3, ,5.4, ,129.3, ,57.4, 
187,4/15/2022,105,0.17, ,0, ,604, ,9.0, ,67.2, ,39.6, ,52.1, ,88, ,44, ,67, ,41.7, ,4.3, ,103.5, ,57.5, 
187,4/16/2022,106,0.18, ,0.48, ,596, ,11.0, ,62.8, ,35.9, ,53.8, ,94, ,56, ,78, ,47.0, ,7.6, ,182.1, ,57.9, 
187,4/17/2022,107,0.18, ,0, ,648,R,8.4, ,63.4, ,33.1, ,49.5, ,93, ,49, ,70, ,40.0, ,5.3, ,127.5, ,57.7, 
187,4/18/2022,108,0.16, ,0.06, ,538, ,10.5, ,66.7, ,31.0, ,51.8, ,95, ,51, ,80, ,45.8, ,5.0, ,119.5, ,57.2, 
187,4/19/2022,109,0.16, ,0.06, ,529, ,10.9, ,66.7, ,42.3, ,54.6, ,94, ,50, ,75, ,46.8, ,4.9, ,116.6, ,57.5, 
187,4/20/2022,110,0.15, ,0.13, ,465, ,11.3, ,66.1, ,39.8, ,54.2, ,96, ,55, ,79, ,47.8, ,6.7, ,159.9, ,57.8, 
187,4/21/2022,111,0.14, ,0.06, ,465, ,11.2, ,65.6, ,44.2, ,54.3, ,92, ,54, ,78, ,47.4, ,4.6, ,111.2, ,57.9, 
187,4/22/2022,112,0.17, ,0.06, ,574, ,10.1, ,65.7, ,39.9, ,52.9, ,95, ,52, ,73, ,44.7, ,5.7, ,135.7, ,57.9, 
187,4/23/2022,113,0.21, ,0, ,645, ,10.1, ,75.6, ,36.4, ,55.9, ,95, ,37, ,66, ,44.7, ,4.8, ,116.0, ,57.8, 
187,4/24/2022,114,0.21, ,0, ,645, ,10.7, ,77.3, ,35.3, ,56.1, ,96, ,40, ,70, ,46.3, ,4.1, ,99.5, ,58.0, 
187,4/25/2022,115,0.21, ,0, ,644, ,10.6, ,72.5, ,38.0, ,55.4, ,95, ,48, ,71, ,46.0, ,5.7, ,136.4, ,58.4, 
187,4/26/2022,116,0.21, ,0, ,641, ,10, ,66.3, ,46.9, ,56.1, ,82, ,49, ,65, ,44.6, ,8.5, ,203.8, ,58.9, 
187,4/27/2022,117,0.21, ,0, ,643, ,8.9, ,66.9, ,35.8, ,53.2, ,89, ,46, ,64, ,41.5, ,7.1, ,169.4, ,59.1, 
187,4/28/2022,118,0.22, ,0, ,669, ,9.0, ,64.2, ,46.9, ,54.1, ,76, ,49, ,63, ,41.7, ,9.9,Y,237.3,Y,59.0, 
187,4/29/2022,119,0.22, ,0, ,656, ,8.9, ,73.8, ,36.3, ,57.0, ,89, ,33, ,56, ,41.4, ,5.2, ,123.8, ,58.9, 
187,4/30/2022,120,0.22, ,0, ,663, ,11.0, ,70.5, ,42.8, ,56.2, ,90, ,54, ,71, ,47.1, ,7.7, ,185.5, ,59.2, 
