232,4/1/2022,91,--,N,0, ,507, ,12.5, ,66.4, ,47.4, ,54.2, ,100, ,66, ,87, ,50.5, ,2.9, ,70.6, ,60.5, 
232,4/2/2022,92,--,N,0, ,406, ,13.2, ,68.3, ,47.1, ,54.6, ,100, ,66, ,90, ,51.9, ,4.1, ,99.6, ,60.6, 
232,4/3/2022,93,--,N,0, ,399, ,12.8, ,64.3, ,45.8, ,53.9, ,100, ,71, ,90, ,51.0, ,3.0, ,72.8, ,61.3, 
232,4/4/2022,94,--,N,0.01, ,582, ,12.0, ,70.5, ,44.0, ,56.3, ,100, ,49, ,77, ,49.3, ,5.0, ,119.5, ,61.0, 
232,4/5/2022,95,--,N,0, ,587, ,11.7, ,75.3, ,52.0, ,61.8,H,95,H,30,H,62, ,48.6, ,6.1, ,145.4, ,62.3, 
232,4/6/2022,96,--,N,0, ,599, ,8.5, ,95.9,R,61.1,R,--,S,60,H,18,H,--,Q,--,Q,4.7, ,113.8, ,64.0,H
232,4/7/2022,97,--,N,0, ,602, ,10.4, ,90.5,Y,57.4,Y,--,S,65,H,26,H,--,Q,--,Q,3.0, ,71.3, ,65.1,Y
232,4/8/2022,98,--,N,0, ,602, ,11.6, ,89.2,Y,51.7, ,66.0,Y,88,H,34,H,53,Y,48.5,Y,3.2, ,77.8, ,65.2,Y
232,4/9/2022,99,--,N,0, ,606, ,11.5, ,68.8, ,46.1, ,55.9, ,94, ,53, ,75, ,48.1, ,4.1, ,99.3, ,64.5, 
232,4/10/2022,100,--,N,0, ,612, ,10.3, ,74.3, ,45.1, ,55.6, ,97, ,35, ,68, ,45.3, ,5.1, ,122.4, ,63.3, 
232,4/11/2022,101,--,N,0, ,415, ,9.8, ,64.4, ,40.4, ,50.6, ,96, ,53, ,78, ,44.0, ,4.6, ,111.4, ,61.0, 
232,4/12/2022,102,--,N,0, ,640,R,6.8,Y,65.5, ,36.4,Y,49.3, ,88, ,25, ,57,Y,34.6,Y,6.1, ,146.0, ,59.5, 
232,4/13/2022,103,--,N,0, ,631, ,7.5, ,67.1, ,37.7, ,51.3, ,87, ,26, ,58, ,37.1, ,4.8, ,116.3, ,60.1, 
232,4/14/2022,104,--,N,0, ,623, ,10.0, ,67.7, ,37.9, ,52.9, ,97, ,36, ,73, ,44.5, ,5.0, ,120.3, ,60.4, 
232,4/15/2022,105,--,N,0.00, ,593, ,12.1, ,70.2, ,45.7, ,55.0, ,100, ,50, ,82, ,49.6, ,4.1, ,99.4, ,61.8, 
232,4/16/2022,106,--,N,0, ,397, ,12.9, ,68.7, ,48.7, ,56.5, ,99, ,55, ,83, ,51.4, ,4.0, ,95.9, ,62.8, 
232,4/17/2022,107,--,N,0, ,584, ,11.8, ,66.0, ,46.3, ,54.6, ,100, ,56, ,81, ,49.0, ,4.2, ,101.6, ,63.3, 
232,4/18/2022,108,--,N,0, ,519, ,10.7, ,67.1, ,41.8, ,54.3, ,98, ,48, ,74, ,46.3, ,3.3, ,79.1, ,62.6, 
232,4/19/2022,109,--,N,0, ,592, ,13.3, ,70.0, ,47.9, ,57.7, ,98, ,58, ,82, ,52.2, ,4.6, ,109.5, ,64.0, 
232,4/20/2022,110,--,N,0, ,639, ,11.1, ,68.5, ,46.2, ,56.4, ,100, ,42, ,72, ,47.4, ,3.5, ,85.2, ,64.2, 
232,4/21/2022,111,--,N,0.47, ,398, ,12.4, ,73.5, ,47.6, ,58.0, ,98, ,54, ,75, ,50.3, ,3.5, ,84.6, ,63.7, 
232,4/22/2022,112,--,N,0.01, ,599, ,12.0, ,63.8, ,47.1, ,54.6, ,100, ,59, ,83, ,49.4, ,4.2, ,100.2, ,62.7, 
232,4/23/2022,113,--,N,0, ,659, ,11.0, ,78.0, ,45.4, ,57.5, ,96, ,33, ,68, ,47.0, ,5.0, ,119.8, ,62.3, 
232,4/24/2022,114,--,N,0, ,653, ,11.7, ,81.8, ,45.7, ,58.7, ,96, ,37, ,70, ,48.8, ,3.9, ,93.0, ,63.2, 
232,4/25/2022,115,--,N,0, ,646, ,11.9, ,74.2, ,43.3, ,58.0, ,97, ,48, ,73, ,49.2, ,3.5, ,83.1, ,63.5, 
232,4/26/2022,116,--,N,0, ,526, ,11.3, ,68.3, ,45.8, ,54.5, ,97, ,53, ,78, ,47.8, ,4.3, ,102.1, ,63.2, 
232,4/27/2022,117,--,N,0, ,640, ,10.6, ,66.3, ,44.0, ,53.3, ,97, ,50, ,77, ,46.2, ,4.0, ,95.4, ,62.9, 
232,4/28/2022,118,--,N,0, ,671, ,10.2, ,65.9, ,45.9, ,54.2, ,95, ,43, ,71, ,45.0, ,5.2, ,124.6, ,63.3, 
232,4/29/2022,119,--,N,0, ,674, ,10.1, ,81.2, ,45.8, ,58.0, ,96, ,21, ,61, ,44.9, ,5.8, ,138.7, ,63.8, 
232,4/30/2022,120,--,N,0, ,671, ,11.4, ,70.4, ,44.5, ,56.9, ,95, ,44, ,72, ,48.1, ,5.9, ,141.8, ,64.0, 
