206,4/1/2022,91,0.18, ,0, ,584,R,10.3, ,75.6, ,41.4, ,58.7, ,96, ,31, ,61, ,45.2, ,3.6, ,87.2, ,59.0, 
206,4/2/2022,92,0.20, ,0, ,568, ,10.6, ,77.3, ,42.7, ,60.4, ,94, ,34, ,59, ,46.1, ,5.4, ,129.7, ,59.4, 
206,4/3/2022,93,0.24, ,0, ,602,R,8.0, ,80.3, ,43.4, ,60.6, ,85, ,16, ,44, ,38.8, ,7.4, ,176.6, ,59.5, 
206,4/4/2022,94,0.19, ,0, ,549, ,10.8, ,74.7, ,43.2, ,58.7, ,88, ,44, ,64, ,46.6, ,7.5, ,180.1, ,59.5, 
206,4/5/2022,95,0.22, ,0, ,601,R,9.1, ,71.7, ,46.7, ,59.0, ,93, ,24, ,54, ,42.2, ,9.0, ,215.6, ,60.0, 
206,4/6/2022,96,0.18, ,0, ,601,R,9.7, ,79.4, ,41.3, ,60.9, ,82, ,32, ,53, ,43.9, ,3.5, ,83.9, ,59.9, 
206,4/7/2022,97,0.20, ,0, ,589, ,14.3, ,88.8,Y,48.1, ,68.3,Y,92, ,33, ,60,Y,54.1,Y,3.0, ,71.1, ,61.0, 
206,4/8/2022,98,0.23,R,0, ,597, ,12.7, ,87.5,Y,52.4, ,69.8,Y,88, ,28, ,51,Y,50.9,Y,5.3, ,126.1, ,62.2, 
206,4/9/2022,99,0.28, ,0, ,629,R,6.9, ,75.2, ,48.2, ,62.9, ,75, ,16, ,35, ,35.0, ,10.4,Y,250.1,Y,62.2, 
206,4/10/2022,100,0.23, ,0, ,593, ,5.8, ,70.5, ,47.1, ,58.3, ,74, ,25, ,35, ,30.8, ,8.7, ,207.9, ,61.1, 
206,4/11/2022,101,0.15, ,0, ,552, ,6.3, ,61.2, ,44.4, ,53.3, ,84, ,33, ,46, ,32.8, ,12.3,R,296.4,R,60.4, 
206,4/12/2022,102,0.20, ,0, ,646,R,6.2, ,60.9, ,34.2, ,48.9, ,85, ,30, ,52, ,32.2, ,7.9, ,188.8, ,59.3, 
206,4/13/2022,103,0.18, ,0, ,620, ,7.2, ,63.8, ,33.2, ,50.6, ,88, ,37, ,57, ,36.1, ,5.6, ,133.8, ,59.1, 
206,4/14/2022,104,0.12, ,0, ,398, ,10.0, ,64.4, ,47.3, ,56.0, ,87, ,55, ,66, ,44.7, ,3.5, ,83.9, ,59.9, 
206,4/15/2022,105,0.19, ,0, ,625, ,11.3, ,74.2, ,47.7, ,60.3, ,93, ,38, ,63, ,47.8, ,4.2, ,101.5, ,60.8, 
206,4/16/2022,106,0.15, ,0.07, ,481, ,11.8, ,70.5, ,47.1, ,58.9, ,90, ,48, ,69, ,48.8, ,5.7, ,137.7, ,61.8, 
206,4/17/2022,107,0.20, ,0, ,666,R,8.6, ,75.7, ,42.0, ,57.7, ,86, ,28, ,53, ,40.5, ,4.7, ,112.5, ,61.5, 
206,4/18/2022,108,0.17, ,0, ,541, ,9.6, ,70.2, ,42.4, ,57.0, ,80, ,41, ,60, ,43.4, ,5.8, ,138.6, ,61.4, 
206,4/19/2022,109,0.11, ,0, ,379, ,11.3, ,67.2, ,46.0, ,56.8, ,89, ,46, ,71, ,47.7, ,5.1, ,122.6, ,61.2, 
206,4/20/2022,110,0.21, ,0, ,665,R,9.3, ,73.9, ,41.8, ,58.9, ,96, ,25, ,55, ,42.6, ,5.3, ,127.9, ,61.3, 
206,4/21/2022,111,0.08, ,0.11, ,291, ,12.0, ,61.8, ,50.4, ,55.5, ,90, ,66, ,80, ,49.4, ,6.0, ,142.9, ,62.0, 
206,4/22/2022,112,0.18, ,0.00, ,577, ,10.2, ,66.7, ,46.1, ,55.7, ,96, ,41, ,67, ,45.0, ,5.4, ,130.6, ,61.4, 
206,4/23/2022,113,0.22, ,0, ,672,R,9.9, ,73.5, ,41.6, ,58.0, ,97, ,30, ,60, ,44.3, ,5.7, ,137.4, ,61.1, 
206,4/24/2022,114,0.23, ,0, ,676,R,9.4, ,79.6, ,43.0, ,61.4, ,88, ,24, ,50, ,42.8, ,4.9, ,118.1, ,61.6, 
206,4/25/2022,115,0.23, ,0, ,752,R,9.5, ,83.9, ,54.0, ,72.6, ,86, ,23, ,35, ,43.2, ,5.9, ,140.4, ,62.7, 
206,4/26/2022,116,0.24, ,0, ,640, ,9.6, ,75.9, ,48.3, ,61.3, ,73, ,33, ,52, ,43.4, ,7.2, ,173.6, ,63.2, 
206,4/27/2022,117,0.23, ,0, ,687,R,8.4, ,76.3, ,41.0, ,58.6, ,92, ,28, ,50, ,39.9, ,5.6, ,133.7, ,62.9, 
206,4/28/2022,118,0.23, ,0, ,690,R,8.6, ,69.0, ,43.5, ,56.5, ,79, ,37, ,55, ,40.6, ,7.9, ,188.4, ,62.9, 
206,4/29/2022,119,0.24, ,0, ,688,R,8.9, ,74.2, ,45.5, ,59.6, ,87, ,23, ,51, ,41.6, ,6.8, ,163.1, ,62.9, 
206,4/30/2022,120,0.24, ,0, ,676, ,10.7, ,79.0, ,43.5, ,61.1, ,88, ,42, ,58, ,46.3, ,6.8, ,164.1, ,63.2, 
