218,4/1/2022,91,0.24, ,0, ,585, ,10.9, ,83.8, ,55.8, ,70.6, ,67, ,22, ,43, ,46.9, ,6.6, ,158.7, ,64.7, 
218,4/2/2022,92,0.21, ,0, ,579, ,11.5, ,80.3, ,54.3, ,68.2, ,77, ,26, ,49, ,48.1, ,4.9, ,118.3, ,65.0, 
218,4/3/2022,93,0.23, ,0, ,538, ,11.9, ,84.3, ,58.2, ,71.2, ,70, ,26, ,46, ,49.2, ,6.4, ,153.1, ,65.6, 
218,4/4/2022,94,0.23, ,0, ,584, ,11.9, ,84.2, ,57.6, ,71.2, ,65, ,28, ,46, ,49.1, ,6.0, ,144.4, ,66.1, 
218,4/5/2022,95,0.23, ,0, ,591, ,11.5, ,87.8, ,54.1, ,70.6, ,75, ,18, ,45, ,48.1, ,4.3, ,102.0, ,66.7, 
218,4/6/2022,96,0.24, ,0, ,605, ,8.5, ,95.7, ,53.3, ,75.9, ,70, ,9, ,28, ,40.4, ,4.0, ,96.9, ,67.2, 
218,4/7/2022,97,0.30, ,0, ,617, ,4.9, ,94.4, ,56.5, ,78.7, ,31, ,7, ,15, ,26.8, ,6.3, ,152.4, ,67.1, 
218,4/8/2022,98,0.26, ,0, ,629,R,6.7, ,100.0,Y,54.1, ,76.7, ,43, ,8, ,21, ,34.3, ,4.8, ,114.9, ,67.0, 
218,4/9/2022,99,0.28, ,0, ,576, ,8.4, ,97.0, ,54.1, ,77.0, ,58, ,12, ,27, ,40.1, ,6.7, ,159.9, ,67.6, 
218,4/10/2022,100,0.31, ,0, ,610, ,9.5, ,88.1, ,63.6, ,76.9, ,48, ,13, ,30, ,43.2, ,10.0, ,239.3, ,67.8, 
218,4/11/2022,101,0.31, ,0, ,575, ,10.2, ,81.0, ,63.6, ,71.2, ,49, ,28, ,39, ,45.1, ,12.6,Y,301.5,Y,67.3, 
218,4/12/2022,102,0.27, ,0, ,630, ,4.9, ,75.3, ,54.1, ,65.9, ,48, ,9, ,22, ,26.5, ,8.3, ,198.2, ,65.8, 
218,4/13/2022,103,0.23, ,0, ,639, ,5.3, ,74.4, ,41.0, ,59.7, ,53, ,16, ,30, ,28.7, ,5.2, ,123.8, ,64.8, 
218,4/14/2022,104,0.25, ,0, ,633, ,5.9, ,81.1, ,45.7, ,67.1, ,59, ,14, ,26, ,31.1, ,6.2, ,148.0, ,64.8, 
218,4/15/2022,105,0.27, ,0, ,634, ,8.0, ,85.4, ,52.1, ,70.6, ,51, ,17, ,31, ,38.8, ,7.3, ,174.3, ,65.0, 
218,4/16/2022,106,0.33, ,0, ,629, ,8.4, ,86.7, ,64.1, ,74.8, ,47, ,13, ,28, ,39.9, ,11.1, ,266.1, ,65.6, 
218,4/17/2022,107,0.29, ,0, ,634, ,8.5, ,88.5, ,57.4, ,73.3, ,53, ,12, ,30, ,40.2, ,7.8, ,188.1, ,65.8, 
218,4/18/2022,108,0.30, ,0, ,630, ,6.6, ,98.0, ,54.3, ,79.1, ,57, ,7, ,19, ,33.8, ,6.2, ,148.0, ,66.4, 
218,4/19/2022,109,0.40, ,0, ,631, ,6.9, ,91.6, ,67.6,Y,80.1, ,37, ,10, ,20, ,34.9, ,11.7, ,281.8, ,66.8, 
218,4/20/2022,110,0.30, ,0, ,624, ,10.2, ,87.3, ,60.8, ,73.9, ,57, ,21, ,36, ,45.0, ,9.5, ,227.0, ,66.5, 
218,4/21/2022,111,0.33, ,0, ,634, ,7.9, ,88.4, ,59.5, ,74.1, ,41, ,14, ,27, ,38.5, ,10.8, ,259.3, ,66.5, 
218,4/22/2022,112,0.35, ,0, ,649, ,8.1, ,76.0, ,59.3, ,67.8, ,53, ,24, ,35, ,39.0, ,15.3,Y,366.7,Y,65.7, 
218,4/23/2022,113,0.30, ,0, ,652, ,6.2, ,84.5, ,50.9, ,70.2, ,62, ,11, ,25, ,32.3, ,8.0, ,192.5, ,64.6, 
218,4/24/2022,114,0.30, ,0, ,653, ,4.6, ,86.8, ,51.3, ,71.5, ,40, ,8, ,17, ,25.2, ,6.6, ,158.8, ,64.9, 
218,4/25/2022,115,0.28, ,0, ,660, ,5.1, ,91.9, ,50.8, ,72.7, ,43, ,8, ,18, ,27.4, ,5.4, ,129.2, ,65.1, 
218,4/26/2022,116,0.32, ,0, ,668, ,6.2, ,91.3, ,53.4, ,76.3, ,49, ,10, ,20, ,32.2, ,6.7, ,160.2, ,65.9, 
218,4/27/2022,117,0.33, ,0, ,653, ,7.1, ,92.8, ,64.7, ,78.7, ,47, ,12, ,21, ,35.8, ,8.4, ,200.5, ,66.4, 
218,4/28/2022,118,0.36, ,0, ,647, ,9.2, ,87.4, ,63.0, ,73.9, ,49, ,16, ,32, ,42.3, ,13.2, ,316.3, ,66.6, 
218,4/29/2022,119,0.32, ,0, ,661, ,7.9, ,91.9, ,59.7, ,74.6, ,50, ,10, ,27, ,38.6, ,8.3, ,199.1, ,67.0, 
218,4/30/2022,120,0.33, ,0, ,662, ,7.7, ,93.7, ,55.7, ,78.5, ,57, ,10, ,23, ,37.6, ,7.4, ,178.1, ,67.8, 
