243,4/1/2022,91,0.16, ,0, ,465, ,10.5, ,76.5, ,42.0, ,58.3, ,99, ,29, ,63, ,45.7, ,4.9, ,118.3, ,57.3, 
243,4/2/2022,92,0.19, ,0, ,455, ,9.9, ,78.0, ,41.3, ,59.7, ,99, ,22, ,57, ,44.3, ,6.6, ,159.1, ,57.6, 
243,4/3/2022,93,0.21, ,0, ,470, ,9.2, ,78.4, ,46.2, ,61.1, ,78, ,28, ,50, ,42.2, ,9.1, ,219.5, ,57.8, 
243,4/4/2022,94,0.16, ,0, ,387, ,10.9, ,72.7, ,48.7, ,59.0, ,87, ,46, ,64, ,46.7, ,10.3, ,246.4, ,58.0, 
243,4/5/2022,95,0.21, ,0, ,482, ,8.0, ,72.8, ,47.8, ,59.0, ,90, ,18, ,47, ,38.7, ,9.3, ,223.4, ,58.4, 
243,4/6/2022,96,0.20, ,0, ,485, ,7.9, ,83.8,Y,42.4, ,63.6, ,76, ,22, ,39, ,38.5, ,5.0, ,120.5, ,58.1, 
243,4/7/2022,97,0.17, ,0, ,469, ,12.3, ,86.6,Y,46.3, ,65.9, ,96, ,30, ,57, ,50.1, ,2.9, ,69.5, ,58.6, 
243,4/8/2022,98,0.20, ,0, ,478, ,12.4, ,86.2,Y,46.8, ,66.9,Y,97, ,29, ,55,Y,50.2,Y,5.7, ,136.7, ,59.7, 
243,4/9/2022,99,0.32, ,0, ,518, ,5.5,Y,75.3, ,51.0, ,63.4, ,77, ,12, ,28,Y,29.4,Y,13.9, ,333.2, ,60.2, 
243,4/10/2022,100,0.29, ,0, ,475, ,5.9, ,72.2, ,49.4, ,59.9, ,67, ,19, ,33, ,31.1, ,15.7,Y,376.9,Y,59.3, 
243,4/11/2022,101,0.18, ,0.04, ,404, ,7.5, ,62.0, ,39.8, ,52.6, ,99, ,24, ,56, ,37.2, ,13.0, ,312.9, ,58.8, 
243,4/12/2022,102,0.16, ,0, ,481, ,6.2, ,61.6, ,33.1,Y,47.6, ,87, ,30, ,55, ,32.2, ,7.9, ,188.6, ,57.5, 
243,4/13/2022,103,0.13, ,0.06, ,395, ,8.1, ,61.6, ,39.0, ,50.3, ,88, ,42, ,65, ,39.1, ,6.7, ,160.8, ,56.7, 
243,4/14/2022,104,0.02, ,0.08, ,119, ,12.3, ,59.5, ,48.8, ,53.6, ,99, ,73, ,88, ,50.0, ,7.0, ,169.0, ,56.9, 
243,4/15/2022,105,0.17, ,0, ,498, ,10.6, ,69.0, ,47.1, ,57.5, ,98, ,37, ,66, ,46.2, ,7.0, ,167.7, ,57.5, 
243,4/16/2022,106,0.11, ,0.26, ,358, ,12.5, ,69.4, ,41.1, ,56.8, ,99, ,54, ,79, ,50.4, ,7.0, ,167.5, ,58.6, 
243,4/17/2022,107,0.18, ,0, ,530, ,8.4, ,68.7, ,37.6,Y,53.4, ,95, ,34, ,60, ,40.1, ,6.9, ,165.8, ,58.8, 
243,4/18/2022,108,0.16, ,0, ,479, ,10.3, ,71.4, ,38.6, ,56.6, ,90, ,41, ,66, ,45.3, ,6.9, ,165.4, ,59.2, 
243,4/19/2022,109,0.15, ,0.23, ,426, ,11.4, ,66.6, ,48.5, ,57.6, ,99, ,43, ,70, ,48.0, ,7.1, ,169.6, ,60.2, 
243,4/20/2022,110,0.18, ,0.02, ,508, ,10.9, ,70.6, ,40.4, ,57.7, ,100, ,40, ,67, ,46.9, ,7.0, ,167.8, ,60.6, 
243,4/21/2022,111,0.08, ,0.21, ,281, ,12.2, ,65.7, ,45.2, ,55.7, ,99, ,49, ,80, ,49.8, ,6.4, ,154.0, ,61.3, 
243,4/22/2022,112,0.14, ,0, ,464, ,10.3, ,66.6, ,38.9, ,54.3, ,100, ,45, ,71, ,45.3, ,5.5, ,131.9, ,60.7, 
243,4/23/2022,113,0.21, ,0, ,530, ,10.0, ,75.1, ,45.0, ,59.4, ,99, ,24, ,58, ,44.7, ,7.6, ,181.3, ,60.8, 
243,4/24/2022,114,0.19, ,0, ,528, ,10.1, ,78.6, ,47.0, ,62.0, ,97, ,25, ,53, ,44.8, ,5.2, ,124.1, ,61.2, 
243,4/25/2022,115,0.21, ,0, ,529, ,9.8, ,78.3, ,42.3, ,61.3, ,97, ,29, ,53, ,44.0, ,6.3, ,150.5, ,61.8, 
243,4/26/2022,116,0.21, ,0, ,524, ,10.3, ,72.3, ,50.9, ,60.8, ,77, ,37, ,57, ,45.4, ,8.9, ,214.3, ,62.4, 
243,4/27/2022,117,0.20, ,0, ,533, ,9.5, ,72.4, ,47.6, ,58.3, ,87, ,32, ,57, ,43.1, ,8.5, ,202.9, ,62.6, 
243,4/28/2022,118,0.20, ,0, ,544, ,8.9, ,68.0, ,47.1, ,56.2, ,84, ,40, ,58, ,41.5, ,10.1, ,242.1, ,62.5, 
243,4/29/2022,119,0.21, ,0, ,523, ,8.7, ,76.4, ,42.6, ,59.8, ,95, ,22, ,49, ,40.8, ,6.9, ,165.7, ,62.2, 
243,4/30/2022,120,0.22, ,0, ,535, ,11.5, ,77.4, ,43.4, ,60.2, ,96, ,45, ,65, ,48.3, ,9.3, ,222.6, ,62.0, 
