207,4/1/2022,91,0.19, ,0, ,556, ,9.0, ,82.6, ,49.0, ,66.9, ,75, ,19, ,40, ,41.7, ,1.9, ,46.0, ,62.3, 
207,4/2/2022,92,0.18, ,0, ,542, ,10.5, ,81.0, ,50.4, ,67.5, ,61, ,26, ,46, ,45.8, ,1.8, ,43.4, ,62.5, 
207,4/3/2022,93,0.18, ,0, ,542, ,11.3,Y,83.2, ,57.4, ,69.4, ,67, ,27, ,46,Y,47.7,Y,1.9, ,44.5, ,63.4, 
207,4/4/2022,94,0.19, ,0, ,536, ,9.9, ,87.7, ,51.3, ,72.0, ,76, ,18, ,37, ,44.2, ,1.6, ,39.5, ,64.0, 
207,4/5/2022,95,0.20, ,0, ,563, ,10.0, ,90.5, ,55.5, ,73.5, ,56, ,18, ,35, ,44.5, ,1.6, ,37.9, ,66.7, 
207,4/6/2022,96,0.22, ,0, ,581, ,7.7, ,90.6, ,57.0, ,74.2, ,62, ,9, ,27, ,37.8, ,1.9, ,44.6, ,67.5, 
207,4/7/2022,97,0.22, ,0, ,609, ,3.7, ,93.5, ,53.5, ,75.5, ,32, ,5, ,12, ,19.9, ,2.0, ,48.8, ,66.3, 
207,4/8/2022,98,0.22, ,0, ,614, ,4.3, ,95.0, ,52.3, ,76.3, ,28, ,6, ,14, ,23.3, ,1.6, ,38.7, ,66.1, 
207,4/9/2022,99,0.23, ,0, ,544, ,5.9, ,94.4, ,56.8, ,78.6, ,34, ,8, ,18, ,31.3, ,2.8, ,67.0, ,66.2, 
207,4/10/2022,100,0.23, ,0, ,601, ,7.8, ,89.9, ,62.5, ,74.5, ,46, ,15, ,27, ,38.2, ,2.9, ,70.4, ,66.0, 
207,4/11/2022,101,0.21, ,0, ,591, ,9.3, ,80.5, ,59.7, ,67.6, ,57, ,28, ,40, ,42.7, ,3.7, ,88.5, ,64.9, 
207,4/12/2022,102,0.20, ,0, ,613, ,5.4, ,74.7, ,50.8, ,62.7, ,51, ,11, ,28, ,28.8, ,3.2, ,75.8, ,63.7, 
207,4/13/2022,103,0.19, ,0, ,623, ,4.1, ,74.6, ,39.4, ,61.1, ,46, ,11, ,22, ,22.3, ,2.0, ,47.0, ,61.8, 
207,4/14/2022,104,0.21, ,0, ,618, ,5.5, ,84.9, ,44.7, ,65.5, ,56, ,13, ,26, ,29.5, ,2.4, ,56.6, ,62.4, 
207,4/15/2022,105,0.22, ,0, ,623, ,6.8, ,87.7, ,44.4, ,68.2, ,54, ,15, ,29, ,34.5, ,2.2, ,53.9, ,62.7, 
207,4/16/2022,106,0.22, ,0, ,612, ,8.0, ,83.0, ,53.7, ,69.5, ,53, ,19, ,32, ,38.8, ,2.7, ,64.5, ,63.6, 
207,4/17/2022,107,0.22, ,0, ,624, ,7.1, ,89.2, ,45.9, ,69.8, ,70, ,11, ,28, ,35.7, ,1.5, ,35.9, ,64.3, 
207,4/18/2022,108,0.23, ,0, ,617, ,6.1, ,97.1, ,51.2, ,78.2, ,56, ,6, ,19, ,32.1, ,2.4, ,56.9, ,65.9, 
207,4/19/2022,109,0.26, ,0, ,626, ,5.8, ,87.5, ,63.9, ,76.1, ,42, ,7, ,19, ,30.6, ,3.6, ,85.7, ,65.7, 
207,4/20/2022,110,0.23, ,0, ,621, ,9.1, ,82.5, ,59.3, ,71.1, ,48, ,25, ,35, ,42.2, ,3.4, ,82.7, ,65.0, 
207,4/21/2022,111,0.24, ,0, ,630, ,7.2, ,85.5, ,57.8, ,71.5, ,46, ,18, ,27, ,36.1, ,3.4, ,81.9, ,64.8, 
207,4/22/2022,112,0.20, ,0, ,584, ,7.8, ,70.1, ,49.4, ,62.5, ,67, ,29, ,40, ,38.1, ,3.8, ,90.6, ,63.4, 
207,4/23/2022,113,0.21, ,0, ,633, ,6.2, ,81.4, ,43.7, ,65.9, ,73, ,11, ,28, ,32.2, ,1.8, ,42.8, ,63.1, 
207,4/24/2022,114,0.23, ,0, ,627, ,4.1, ,84.0, ,49.3, ,69.7, ,37, ,7, ,17, ,22.4, ,2.2, ,51.8, ,64.3, 
207,4/25/2022,115,0.23, ,0, ,644, ,3.8, ,87.9, ,48.1, ,70.2, ,42, ,6, ,15, ,20.8, ,1.8, ,42.8, ,64.5, 
207,4/26/2022,116,0.25, ,0, ,640, ,4.7, ,93.4, ,53.4, ,75.9, ,37, ,8, ,15, ,25.5, ,2.2, ,53.4, ,66.1, 
207,4/27/2022,117,0.25, ,0, ,645, ,6.0, ,90.6, ,55.4, ,74.4, ,36, ,11, ,21, ,31.6, ,2.0, ,49.0, ,66.4, 
207,4/28/2022,118,0.24, ,0, ,648, ,7.8, ,84.6, ,53.7, ,69.2, ,53, ,13, ,32, ,38.0, ,2.9, ,70.4, ,65.7, 
207,4/29/2022,119,0.23, ,0, ,649, ,6.6, ,88.2, ,48.0, ,70.7, ,63, ,9, ,26, ,34.0, ,1.6, ,38.4, ,66.2, 
207,4/30/2022,120,0.26,R,0, ,648, ,6.7, ,95.8, ,54.4, ,77.5, ,58, ,10, ,21, ,34.3, ,2.2, ,53.5, ,68.2, 
