39,4/1/2022,91,0.17, ,0, ,554, ,12.8, ,77.0, ,49.3, ,62.2, ,96, ,40, ,67, ,51.1, ,2.8, ,68.3, ,63.1, 
39,4/2/2022,92,0.18, ,0, ,544, ,12.0, ,79.3, ,48.8, ,64.0, ,94, ,33, ,59, ,49.4, ,3.4, ,80.8, ,63.6, 
39,4/3/2022,93,0.18, ,0, ,518, ,9.9, ,79.4, ,51.2, ,64.9, ,92, ,20, ,47, ,44.3, ,3.8, ,91.2, ,64.3, 
39,4/4/2022,94,0.17, ,0, ,518, ,9.1, ,75.3, ,42.8, ,60.5, ,80, ,31, ,51, ,42.1, ,4.3, ,103.6, ,63.3, 
39,4/5/2022,95,0.19, ,0, ,800,R,9.9, ,75.7, ,53.8, ,67.1, ,86, ,30, ,44, ,44.3, ,6.0, ,144.2, ,64.0, 
39,4/6/2022,96,0.19, ,0, ,598, ,10.7, ,82.1, ,44.5, ,62.8, ,89, ,31, ,55, ,46.4, ,3.0, ,71.6, ,66.4, 
39,4/7/2022,97,0.20, ,0, ,600, ,12.7, ,92.2,Y,50.9, ,70.3, ,90, ,19, ,50, ,50.9, ,2.4, ,56.6, ,69.1, 
39,4/8/2022,98,0.23, ,0, ,600, ,12.0, ,94.0,Y,53.2, ,73.0,Y,88, ,17, ,43,Y,49.4,Y,4.0, ,97.0, ,69.1, 
39,4/9/2022,99,0.25, ,0, ,621,R,8.1, ,78.8, ,51.8, ,66.9, ,53, ,21, ,36, ,39.2, ,6.8, ,162.3, ,68.0, 
39,4/10/2022,100,0.19, ,0, ,598, ,6.3, ,70.6, ,42.3, ,57.6, ,74, ,25, ,38, ,32.6, ,3.6, ,87.1, ,65.5, 
39,4/11/2022,101,0.10, ,0.00, ,314, ,8.0, ,61.6, ,44.0, ,52.4, ,78, ,39, ,59, ,38.7, ,5.7, ,136.3, ,63.3, 
39,4/12/2022,102,0.21, ,0, ,655,R,5.1,Y,63.5, ,38.2, ,50.9, ,80, ,20, ,40,Y,27.4,Y,8.5,Y,204.0,Y,60.9, 
39,4/13/2022,103,0.18, ,0, ,639,R,6.3,Y,66.1, ,35.4, ,52.0, ,87, ,23, ,47,Y,32.6,Y,4.3, ,103.0, ,60.3, 
39,4/14/2022,104,0.18, ,0, ,540, ,8.4, ,70.3, ,39.9, ,56.0, ,88, ,34, ,55, ,40.2, ,5.0, ,119.1, ,60.8, 
39,4/15/2022,105,0.19, ,0, ,621, ,10.9, ,74.3, ,43.9, ,60.3, ,92, ,37, ,61, ,46.9, ,3.0, ,71.1, ,62.2, 
39,4/16/2022,106,0.16, ,0.01, ,485, ,11.6, ,73.8, ,50.2, ,60.4, ,88, ,40, ,65, ,48.5, ,5.3, ,128.4, ,63.6, 
39,4/17/2022,107,0.20, ,0, ,644, ,10.4, ,77.6, ,44.9, ,61.1, ,95, ,31, ,57, ,45.6, ,3.0, ,72.4, ,63.6, 
39,4/18/2022,108,0.19, ,0, ,557, ,9.5, ,79.2, ,43.8, ,62.3, ,86, ,28, ,50, ,43.3, ,4.2, ,101.7, ,63.7, 
39,4/19/2022,109,0.23, ,0, ,602, ,10.3, ,75.0, ,49.0, ,62.7, ,84, ,36, ,53, ,45.2, ,6.7, ,161.0, ,64.2, 
39,4/20/2022,110,0.20, ,0, ,644, ,10.2, ,74.3, ,47.0, ,60.3, ,83, ,36, ,57, ,45.0, ,3.4, ,81.6, ,64.1, 
39,4/21/2022,111,0.11, ,0.15, ,370, ,11.0, ,69.0, ,49.2, ,56.6, ,92, ,49, ,71, ,47.2, ,5.7, ,136.3, ,63.6, 
39,4/22/2022,112,0.16, ,0.05, ,531, ,10.1, ,66.5, ,45.5, ,55.6, ,96, ,40, ,67, ,44.7, ,5.8, ,139.0, ,62.8, 
39,4/23/2022,113,0.19, ,0, ,664,R,10.2, ,72.3, ,41.9, ,57.9, ,96, ,35, ,62, ,45.1, ,3.1, ,74.6, ,62.8, 
39,4/24/2022,114,0.21, ,0, ,661, ,10.5, ,80.0, ,45.3, ,62.2, ,93, ,29, ,55, ,45.9, ,3.2, ,76.5, ,63.7, 
39,4/25/2022,115,0.23, ,0, ,656, ,10.1, ,85.7, ,46.9, ,66.7, ,91, ,17, ,45, ,44.8, ,3.3, ,80.2, ,64.7, 
39,4/26/2022,116,0.18, ,0, ,489, ,10.4, ,76.1, ,51.7, ,65.1, ,78, ,35, ,49, ,45.6, ,4.7, ,111.7, ,65.2, 
39,4/27/2022,117,0.22, ,0, ,648, ,8.2, ,78.6, ,46.4, ,62.8, ,77, ,16, ,42, ,39.5, ,4.5, ,108.7, ,67.6, 
39,4/28/2022,118,0.25, ,0, ,678, ,7.5, ,71.9, ,47.4, ,60.2, ,68, ,25, ,42, ,37.0, ,8.3,Y,199.9,Y,66.0, 
39,4/29/2022,119,0.21, ,0, ,675, ,9.3, ,76.6, ,41.9, ,60.0, ,89, ,24, ,53, ,42.7, ,3.2, ,76.7, ,64.4, 
39,4/30/2022,120,0.25, ,0, ,671, ,10.3, ,82.5, ,46.1, ,66.0, ,89, ,23, ,47, ,45.4, ,5.2, ,125.5, ,65.6, 
