228,4/1/2022,91,0.17, ,0, ,588,R,9.2, ,69.0, ,46.3, ,57.2, ,81, ,40, ,58, ,42.4, ,3.3, ,80.1, ,57.7, 
228,4/2/2022,92,0.19, ,0, ,575, ,8.5, ,71.4, ,49.2, ,60.9, ,71, ,31, ,47, ,40.4, ,3.8, ,91.5, ,58.7, 
228,4/3/2022,93,0.20, ,0, ,571, ,6.6, ,73.3, ,48.8, ,61.4, ,54, ,17, ,35, ,33.8, ,4.1, ,97.6, ,59.6, 
228,4/4/2022,94,0.14, ,0, ,455, ,8.6, ,64.1, ,43.3, ,54.8, ,93, ,42, ,59, ,40.6, ,3.6, ,87.4, ,59.6, 
228,4/5/2022,95,0.19, ,0, ,606,R,8.2, ,66.0, ,45.4, ,56.1, ,99, ,23, ,54, ,39.5, ,4.5, ,107.0, ,59.6, 
228,4/6/2022,96,0.20, ,0, ,608,R,8.0, ,76.9, ,50.7, ,63.8, ,56, ,25, ,40, ,38.8, ,3.2, ,77.6, ,60.1, 
228,4/7/2022,97,0.22, ,0, ,603, ,8.8, ,83.0,Y,57.9,Y,70.3,Y,44, ,27, ,35,Y,41.2,Y,3.3, ,79.4, ,62.6, 
228,4/8/2022,98,0.23, ,0, ,608, ,7.6, ,82.8,Y,61.2,Y,71.1,Y,41, ,19, ,29,Y,37.4,Y,3.7, ,89.4, ,64.5,Y
228,4/9/2022,99,0.21, ,0, ,626,R,6.5, ,68.8, ,46.3, ,59.6, ,64, ,19, ,37, ,33.4, ,4.4, ,104.9, ,64.0, 
228,4/10/2022,100,0.18, ,0, ,576, ,5.1, ,64.4, ,41.2, ,52.8, ,63, ,23, ,37, ,27.4, ,3.9, ,93.5, ,61.8, 
228,4/11/2022,101,0.06, ,0.51, ,234, ,6.5, ,52.1, ,35.2, ,43.5, ,99, ,29, ,68, ,33.7, ,6.6, ,157.4, ,58.4, 
228,4/12/2022,102,0.15, ,0, ,579, ,4.7, ,52.4, ,30.1,Y,41.6, ,82, ,30, ,53, ,25.7, ,3.7, ,89.8, ,54.1, 
228,4/13/2022,103,0.15, ,0.09, ,554, ,6.3, ,54.2, ,33.4, ,43.7, ,98, ,41, ,66, ,32.9, ,4.4, ,104.7, ,54.6, 
228,4/14/2022,104,0.02, ,1.15, ,125, ,10.1, ,48.1, ,41.0, ,45.2, ,99, ,94, ,98, ,44.7, ,5.1, ,122.0, ,54.8, 
228,4/15/2022,105,0.15, ,0.04, ,525, ,10.6, ,62.8, ,46.7, ,53.0, ,99, ,56, ,78, ,46.2, ,4.5, ,106.8, ,55.8, 
228,4/16/2022,106,0.07, ,0.59, ,275, ,11.2, ,59.5, ,46.6, ,51.5, ,99, ,72, ,86, ,47.6, ,5.1, ,122.9, ,57.2, 
228,4/17/2022,107,0.19, ,0, ,662,R,8.5, ,64.2, ,43.3, ,53.9, ,93, ,39, ,60, ,40.4, ,3.6, ,86.1, ,57.5, 
228,4/18/2022,108,0.16, ,0, ,577, ,8.2, ,62.0, ,39.0, ,51.5, ,87, ,50, ,63, ,39.4, ,3.7, ,87.8, ,57.8, 
228,4/19/2022,109,0.11, ,0.44, ,401, ,9.7, ,58.4, ,44.5, ,50.5, ,99, ,54, ,77, ,43.7, ,3.6, ,87.0, ,58.5, 
228,4/20/2022,110,0.19, ,0.11, ,656,R,8.9, ,62.3, ,39.0, ,51.8, ,93, ,42, ,68, ,41.4, ,4.3, ,103.6, ,58.0, 
228,4/21/2022,111,0.02, ,1.60, ,127, ,10.1, ,50.5,Y,41.4, ,45.7, ,99, ,90, ,97, ,44.9, ,4.6, ,110.8, ,56.9, 
228,4/22/2022,112,0.11, ,0.10, ,454, ,8.7, ,57.0, ,39.3, ,47.2, ,97, ,57, ,78, ,40.8, ,3.4, ,81.2, ,55.3, 
228,4/23/2022,113,0.20, ,0.00, ,674,R,7.8, ,67.7, ,39.5, ,54.4, ,86, ,36, ,54, ,38.1, ,4.1, ,98.8, ,56.0, 
228,4/24/2022,114,0.22, ,0, ,673,R,6.8, ,69.9, ,47.4, ,59.3, ,54, ,28, ,39, ,34.6, ,3.9, ,93.2, ,58.1, 
228,4/25/2022,115,0.22, ,0, ,654, ,8.5, ,71.8, ,50.3, ,61.1, ,64, ,28, ,46, ,40.4, ,3.8, ,90.7, ,59.8, 
228,4/26/2022,116,0.19, ,0, ,627, ,9.0, ,67.6, ,47.7, ,57.0, ,77, ,35, ,57, ,41.8, ,3.5, ,84.7, ,60.9, 
228,4/27/2022,117,0.20, ,0, ,686,R,8.5, ,65.3, ,42.1, ,54.2, ,81, ,42, ,59, ,40.3, ,4.2, ,100.9, ,60.7, 
228,4/28/2022,118,0.18, ,0, ,687,R,7.5, ,61.3, ,39.9, ,49.9, ,85, ,40, ,62, ,37.2, ,4.8, ,114.3, ,60.3, 
228,4/29/2022,119,0.21, ,0, ,653, ,6.9, ,68.7, ,42.1, ,57.0, ,60, ,29, ,43, ,35.0, ,3.8, ,91.6, ,59.6, 
228,4/30/2022,120,0.21, ,0, ,650, ,9.3, ,69.9, ,46.7, ,58.9, ,73, ,34, ,55, ,42.6, ,4.0, ,95.5, ,61.0, 
