35,4/1/2022,91,0.19, ,0, ,602,R,5.3, ,74.3, ,30.8, ,55.4, ,71, ,20, ,36, ,28.6, ,3.1, ,73.5, ,52.8, 
35,4/2/2022,92,0.19, ,0, ,562, ,5.7, ,78.9, ,38.0, ,60.7, ,75, ,17, ,32, ,30.4, ,3.0, ,72.3, ,54.5, 
35,4/3/2022,93,0.19, ,0, ,542, ,4.6, ,75.2, ,45.4,Y,60.0, ,50, ,11, ,26, ,25.2, ,3.2, ,77.9, ,55.1, 
35,4/4/2022,94,0.21, ,0, ,538, ,4.9, ,81.8, ,30.8, ,60.7, ,72, ,15, ,27, ,26.4, ,4.0, ,96.7, ,53.9, 
35,4/5/2022,95,0.22, ,0, ,620,R,5.3, ,81.0, ,40.5, ,63.0, ,66, ,13, ,27, ,28.5, ,4.2, ,101.5, ,54.1, 
35,4/6/2022,96,0.21,R,0, ,632,R,3.9, ,80.6, ,32.0, ,58.8, ,76, ,9, ,23, ,21.4, ,2.9, ,70.0, ,53.8, 
35,4/7/2022,97,0.21, ,0, ,629,R,4.3, ,83.4, ,32.9, ,60.2, ,65, ,10, ,24, ,23.3, ,2.6, ,62.8, ,53.8, 
35,4/8/2022,98,0.24, ,0, ,601, ,4.7, ,84.8, ,35.4, ,64.5, ,70, ,10, ,23, ,25.5, ,4.3, ,102.8, ,54.0, 
35,4/9/2022,99,0.25, ,0, ,653,R,3.6, ,81.7, ,40.7, ,64.3, ,49, ,7, ,18, ,19.6, ,6.1, ,146.5, ,54.7, 
35,4/10/2022,100,0.19, ,0, ,571, ,2.9, ,69.0, ,39.9, ,54.2, ,41, ,14, ,20, ,14.6, ,5.1, ,123.4, ,53.5, 
35,4/11/2022,101,0.24, ,0, ,657,R,3.9, ,70.1, ,33.9, ,51.0, ,61, ,20, ,31, ,21.4, ,8.0, ,192.6, ,52.6, 
35,4/12/2022,102,0.18, ,0, ,674,R,1.7, ,57.8, ,26.3, ,41.8, ,32, ,9, ,18, ,2.0, ,5.6, ,134.3, ,50.5, 
35,4/13/2022,103,0.20, ,0, ,648,R,2.3, ,63.7, ,22.9, ,48.3, ,51, ,10, ,20, ,9.2, ,4.0, ,96.6, ,49.6, 
35,4/14/2022,104,0.20, ,0, ,533, ,4.5, ,67.9, ,28.7, ,52.5, ,68, ,20, ,33, ,24.6, ,5.2, ,124.2, ,50.7, 
35,4/15/2022,105,0.21, ,0, ,658,R,4.6, ,74.8, ,30.0, ,54.2, ,76, ,12, ,32, ,25.0, ,2.9, ,69.0, ,51.1, 
35,4/16/2022,106,0.21, ,0, ,615, ,5.0, ,69.2, ,33.9, ,54.7, ,57, ,18, ,34, ,26.9, ,4.4, ,106.0, ,51.9, 
35,4/17/2022,107,0.23, ,0, ,682,R,3.7, ,79.6, ,27.9, ,57.6, ,66, ,11, ,23, ,20.1, ,3.7, ,89.9, ,51.9, 
35,4/18/2022,108,0.28, ,0, ,704,R,3.6, ,83.9, ,35.0, ,64.1, ,45, ,10, ,18, ,19.2, ,6.5, ,156.3, ,53.0, 
35,4/19/2022,109,0.23, ,0, ,345, ,3.4, ,72.3, ,36.4, ,63.4, ,63, ,5, ,17, ,17.7, ,10.2,R,244.7,R,54.3, 
35,4/20/2022,110,0.25, ,0, ,687,R,4.1, ,78.4, ,30.7, ,57.0, ,77, ,6, ,26, ,22.2, ,5.1, ,123.1, ,53.2, 
35,4/21/2022,111,0.24,R,0, ,610, ,4.0, ,72.7, ,33.3, ,55.5, ,64, ,14, ,27, ,21.7, ,5.9, ,142.8, ,53.2, 
35,4/22/2022,112,0.23, ,0, ,697,R,4.3, ,63.7, ,36.4, ,50.6, ,76, ,16, ,34, ,23.5, ,6.2, ,148.7, ,53.2, 
35,4/23/2022,113,0.21, ,0, ,694,R,4.0, ,68.0, ,29.5, ,52.4, ,64, ,15, ,30, ,21.8, ,3.6, ,86.7, ,52.7, 
35,4/24/2022,114,0.21, ,0, ,695,R,3.6, ,71.9, ,31.6, ,54.1, ,55, ,9, ,25, ,19.2, ,2.8, ,66.1, ,53.1, 
35,4/25/2022,115,0.25, ,0, ,684, ,4.0, ,76.0, ,32.1, ,57.2, ,66, ,12, ,25, ,21.5, ,4.3, ,103.9, ,53.4, 
35,4/26/2022,116,0.25, ,0.05, ,607, ,5.6, ,79.8, ,37.5, ,62.3, ,64, ,13, ,29, ,29.8, ,5.0, ,121.0, ,54.8, 
35,4/27/2022,117,0.24, ,0, ,700,R,5.1, ,79.5, ,39.0, ,62.6, ,74, ,8, ,26, ,27.7, ,3.6, ,86.1, ,55.8, 
35,4/28/2022,118,0.26, ,0, ,722,R,3.1, ,75.2, ,36.0, ,60.0, ,46, ,7, ,18, ,16.0, ,5.5, ,132.3, ,56.0, 
35,4/29/2022,119,0.24, ,0, ,720,R,3.6, ,79.4, ,28.0, ,57.1, ,67, ,9, ,22, ,19.0, ,3.1, ,74.3, ,55.7, 
35,4/30/2022,120,0.26, ,0, ,713,R,4.6, ,82.0, ,32.7, ,60.2, ,69, ,11, ,26, ,25.1, ,4.1, ,99.3, ,55.8, 
