88,4/1/2022,91,0.17, ,0, ,564, ,9.7, ,71.7, ,39.1, ,55.7, ,94, ,40, ,64, ,43.8, ,4.5, ,107.4, ,63.4, 
88,4/2/2022,92,0.19, ,0, ,536, ,10.1, ,77.0, ,45.2, ,59.8, ,91, ,27, ,57, ,44.7, ,5.6, ,133.6, ,65.8, 
88,4/3/2022,93,0.21, ,0, ,559, ,6.8, ,76.0, ,43.5, ,58.9, ,89, ,13, ,40, ,34.6, ,5.1, ,123.2, ,66.2, 
88,4/4/2022,94,0.21, ,0, ,595, ,5.5, ,69.9, ,41.6, ,57.2, ,62, ,22, ,34, ,29.5, ,6.3, ,151.7, ,65.7, 
88,4/5/2022,95,0.20, ,0, ,591, ,8.2, ,70.7, ,46.3, ,58.9, ,78, ,30, ,48, ,39.3, ,6.6, ,158.3, ,66.3, 
88,4/6/2022,96,0.21, ,0, ,601, ,6.4, ,82.2, ,41.8, ,61.2, ,72, ,17, ,34, ,33.0, ,5.0, ,120.9, ,67.2, 
88,4/7/2022,97,0.26, ,0, ,614, ,5.5, ,92.2,Y,44.4, ,69.6,Y,57, ,6, ,22,Y,29.2,Y,5.4, ,130.1, ,69.4, 
88,4/8/2022,98,0.26, ,0, ,610, ,6.4, ,90.5,Y,48.9, ,69.8,Y,50, ,11, ,26,Y,33.1,Y,6.2, ,149.8, ,71.3, 
88,4/9/2022,99,0.26, ,0, ,627, ,5.9, ,77.5, ,50.0,Y,63.4, ,60, ,14, ,30, ,31.1, ,7.6,Y,182.0,Y,71.6, 
88,4/10/2022,100,0.24, ,0, ,622, ,2.8,Y,70.7, ,44.1, ,56.7, ,33, ,10, ,18,Y,13.5,Y,6.8, ,162.7, ,69.7, 
88,4/11/2022,101,0.18, ,0, ,558, ,5.8, ,66.8, ,35.5, ,49.7, ,70, ,30, ,48, ,30.7, ,5.8, ,139.4, ,67.9, 
88,4/12/2022,102,0.21, ,0, ,657,R,3.1,Y,58.3, ,27.9, ,43.7, ,70, ,11, ,32,Y,16.2,Y,7.8,Y,186.9,Y,64.7, 
88,4/13/2022,103,0.19, ,0, ,646, ,3.5,Y,63.6, ,30.2, ,46.5, ,57, ,11, ,32,Y,18.3,Y,5.2, ,125.6, ,63.3, 
88,4/14/2022,104,0.19, ,0, ,645, ,5.4, ,68.2, ,33.0, ,50.9, ,73, ,22, ,42, ,28.9, ,4.9, ,117.0, ,64.5, 
88,4/15/2022,105,0.20, ,0, ,623, ,7.9, ,72.0, ,43.3, ,56.4, ,79, ,23, ,51, ,38.5, ,4.9, ,118.2, ,66.8, 
88,4/16/2022,106,0.17, ,0, ,538, ,8.1, ,66.4, ,41.3, ,53.7, ,83, ,36, ,58, ,39.2, ,5.4, ,129.8, ,66.8, 
88,4/17/2022,107,0.21, ,0, ,640, ,7.3, ,75.8, ,37.2, ,57.3, ,81, ,22, ,46, ,36.6, ,4.9, ,117.0, ,66.9, 
88,4/18/2022,108,0.23, ,0, ,554, ,5.6, ,82.3, ,41.6, ,61.0, ,67, ,8, ,30, ,29.8, ,5.6, ,135.5, ,68.5, 
88,4/19/2022,109,0.24, ,0, ,675,R,7.3, ,74.0, ,45.6, ,59.5, ,59, ,27, ,42, ,36.3, ,5.8, ,139.2, ,70.0, 
88,4/20/2022,110,0.22, ,0, ,651, ,6.8, ,74.6, ,39.6, ,55.1, ,73, ,23, ,46, ,34.6, ,5.5, ,132.3, ,70.2, 
88,4/21/2022,111,0.19, ,0.14, ,516, ,7.1, ,66.4, ,36.2, ,52.3, ,92, ,26, ,53, ,35.9, ,7.6,Y,181.4,Y,--,S
88,4/22/2022,112,0.10, ,0.04, ,341, ,8.5, ,56.4, ,42.8, ,49.3, ,95, ,49, ,71, ,40.2, ,5.1, ,121.9, ,--,S
88,4/23/2022,113,0.19, ,0, ,585, ,7.8, ,66.0, ,40.6, ,53.4, ,84, ,33, ,56, ,38.2, ,5.4, ,129.6, ,62.9, 
88,4/24/2022,114,0.23, ,0, ,659, ,6.3, ,76.9, ,38.6, ,58.4, ,82, ,14, ,38, ,32.7, ,5.5, ,132.4, ,64.9, 
88,4/25/2022,115,0.26, ,0, ,651, ,5.6, ,83.4, ,41.9, ,63.5, ,61, ,13, ,28, ,29.8, ,5.6, ,134.3, ,67.5, 
88,4/26/2022,116,0.21, ,0, ,534, ,6.7, ,78.4, ,45.0, ,60.6, ,63, ,17, ,37, ,34.2, ,5.4, ,129.9, ,69.0, 
88,4/27/2022,117,0.23, ,0, ,657, ,6.9, ,76.4, ,42.2, ,59.1, ,69, ,20, ,40, ,35.0, ,5.1, ,121.4, ,69.5, 
88,4/28/2022,118,0.23, ,0, ,685, ,5.7, ,70.5, ,38.3, ,55.2, ,84, ,18, ,39, ,30.5, ,6.0, ,143.0, ,69.5, 
88,4/29/2022,119,0.24, ,0, ,693, ,5.7, ,73.0, ,43.5, ,57.6, ,65, ,16, ,35, ,30.4, ,6.3, ,151.3, ,69.5, 
88,4/30/2022,120,0.26, ,0, ,692, ,5.5, ,78.4, ,39.4, ,60.4, ,56, ,15, ,31, ,29.6, ,6.1, ,145.7, ,69.8, 
