251,4/1/2022,91,0.13, ,0.02, ,424, ,12.8, ,73.5, ,53.7, ,60.8, ,87, ,46, ,70, ,51.1, ,4.2, ,100.1, ,61.2, 
251,4/2/2022,92,0.11, ,0.00, ,369, ,12.7, ,69.3, ,50.8, ,59.1, ,90, ,55, ,74, ,50.9, ,4.2, ,99.9, ,61.5, 
251,4/3/2022,93,0.02, ,0.00, ,121, ,13.1, ,63.0, ,54.1, ,58.3, ,100, ,64, ,79, ,51.7, ,3.5, ,83.8, ,61.7, 
251,4/4/2022,94,0.16, ,0.00, ,504, ,12.1, ,77.3, ,52.6, ,61.8, ,93, ,33, ,64, ,49.6, ,3.9, ,92.6, ,61.8, 
251,4/5/2022,95,0.19, ,0, ,560, ,12.7, ,83.0, ,49.7, ,66.2, ,89, ,33, ,58, ,50.8, ,3.3, ,79.8, ,62.5, 
251,4/6/2022,96,0.24, ,0.02, ,600, ,8.4, ,93.2,Y,55.9, ,74.5,Y,76, ,9, ,29,Y,40.2,Y,3.7, ,88.4, ,63.5, 
251,4/7/2022,97,0.25, ,0.02, ,612, ,5.4, ,92.1,Y,53.3, ,74.4,Y,42, ,8, ,18,Y,28.7,Y,3.8, ,92.1, ,63.4, 
251,4/8/2022,98,0.26,R,0, ,628, ,5.3, ,95.5,Y,56.8, ,77.2,Y,32, ,7, ,17,Y,28.5,Y,4.2, ,100.6, ,63.8, 
251,4/9/2022,99,0.25, ,0.05, ,610, ,9.1, ,89.3, ,56.8, ,72.1, ,80, ,14, ,34, ,42.0, ,4.7, ,112.9, ,63.8, 
251,4/10/2022,100,0.18, ,0, ,527, ,13.3, ,73.2, ,58.2, ,63.4, ,86, ,43, ,67, ,52.2, ,6.2, ,149.3, ,64.0, 
251,4/11/2022,101,0.03, ,0, ,115, ,11.9, ,62.3, ,52.6, ,57.8, ,94, ,58, ,73, ,49.1, ,4.6, ,110.9, ,63.3, 
251,4/12/2022,102,0.24, ,0.01, ,644, ,4.1, ,67.3, ,43.3, ,56.0, ,91, ,10, ,27, ,22.3, ,7.9,Y,189.2,Y,61.4, 
251,4/13/2022,103,0.20, ,0.01, ,635, ,4.7, ,71.6, ,36.5,Y,55.5, ,55, ,13, ,31, ,25.6, ,4.1, ,99.1, ,59.6, 
251,4/14/2022,104,0.21, ,0.04, ,628, ,6.4, ,73.5, ,42.1, ,58.3, ,65, ,20, ,38, ,33.1, ,4.1, ,98.8, ,59.4, 
251,4/15/2022,105,0.20, ,0.05, ,621, ,8.6, ,74.0, ,43.7, ,59.2, ,76, ,30, ,50, ,40.5, ,3.9, ,93.8, ,59.7, 
251,4/16/2022,106,0.13, ,0.04, ,435, ,11.4, ,67.9, ,47.2, ,58.0, ,85, ,47, ,69, ,48.1, ,4.8, ,114.1, ,60.0, 
251,4/17/2022,107,0.19, ,0, ,576, ,11.3, ,80.0, ,55.2, ,64.5, ,85, ,24, ,54, ,47.7, ,4.5, ,108.9, ,61.0, 
251,4/18/2022,108,0.22, ,0.00, ,616, ,10.2, ,83.2, ,50.6, ,66.6, ,71, ,20, ,46, ,45.1, ,3.9, ,93.1, ,61.8, 
251,4/19/2022,109,0.22, ,0.00, ,617, ,10.7, ,77.0, ,52.9, ,63.9, ,79, ,27, ,53, ,46.4, ,5.0, ,120.7, ,62.0, 
251,4/20/2022,110,0.17, ,0, ,505, ,10.9, ,72.3, ,51.3, ,60.9, ,80, ,40, ,60, ,46.9, ,5.4, ,129.1, ,62.1, 
251,4/21/2022,111,0.21, ,0.07, ,632, ,9.9, ,71.9, ,43.5, ,58.4, ,84, ,34, ,59, ,44.2, ,5.4, ,128.6, ,61.1, 
251,4/22/2022,112,0.07, ,0.24, ,222, ,10.4, ,62.6, ,47.3, ,55.2, ,93, ,51, ,70, ,45.6, ,5.9, ,141.1, ,60.7, 
251,4/23/2022,113,0.24, ,0.06, ,641, ,7.8, ,78.1, ,42.9, ,61.1, ,92, ,14, ,42, ,38.0, ,5.2, ,124.2, ,60.3, 
251,4/24/2022,114,0.27, ,0, ,652, ,5.2, ,83.3, ,49.0, ,67.5, ,52, ,8, ,23, ,28.0, ,5.1, ,123.1, ,61.4, 
251,4/25/2022,115,0.26, ,0.03, ,671, ,4.9,Y,87.6, ,49.9, ,70.1, ,41, ,7, ,19,Y,26.4,Y,3.8, ,92.0, ,62.5, 
251,4/26/2022,116,0.25, ,0.04, ,597, ,6.3, ,84.4, ,55.9, ,69.9, ,47, ,13, ,25, ,32.9, ,4.2, ,101.1, ,63.8, 
251,4/27/2022,117,0.22, ,0, ,652, ,10.7, ,77.2, ,49.9, ,63.3, ,79, ,30, ,54, ,46.3, ,4.8, ,116.2, ,64.4, 
251,4/28/2022,118,0.13, ,0.03, ,394, ,12.0, ,68.0, ,52.9, ,58.8, ,98, ,45, ,71, ,49.3, ,5.4, ,128.5, ,64.6, 
251,4/29/2022,119,0.23, ,0.01, ,640, ,11.1, ,80.3, ,52.3, ,64.5, ,84, ,27, ,54, ,47.3, ,4.5, ,109.0, ,65.1, 
251,4/30/2022,120,0.25, ,0.04, ,662, ,10.0, ,84.6, ,50.9, ,67.8, ,74, ,20, ,43, ,44.4, ,4.4, ,105.6, ,65.8, 
