47,4/1/2022,91,0.21, ,0, ,566, ,8.8, ,79.6, ,42.8, ,62.0, ,99, ,22, ,47, ,41.3, ,5.8, ,138.1, ,62.8, 
47,4/2/2022,92,0.23, ,0, ,549, ,8.9, ,81.9, ,43.6, ,63.5, ,99, ,16, ,44, ,41.5, ,6.6, ,157.5, ,63.2, 
47,4/3/2022,93,0.26, ,0, ,570, ,6.6, ,84.5, ,46.7, ,65.5, ,76, ,8, ,31, ,33.7, ,7.9, ,189.2, ,64.3, 
47,4/4/2022,94,0.22, ,0, ,506, ,9.5, ,75.7, ,52.2, ,63.1, ,67, ,36, ,48, ,43.3, ,9.3, ,223.8, ,64.3, 
47,4/5/2022,95,0.24, ,0, ,582, ,7.2, ,76.5, ,49.2, ,62.4, ,85, ,14, ,37, ,36.0, ,7.7, ,184.3, ,64.4, 
47,4/6/2022,96,0.23, ,0, ,584, ,6.3, ,86.0, ,47.6, ,67.5, ,55, ,14, ,28, ,32.9, ,5.1, ,121.7, ,65.0, 
47,4/7/2022,97,0.21, ,0, ,560, ,10.2, ,90.3,Y,48.1, ,69.4,Y,62, ,25, ,42,Y,45.0,Y,3.3, ,78.6, ,67.1, 
47,4/8/2022,98,0.27,R,0, ,574, ,8.8, ,92.6,Y,52.9, ,73.3,Y,59, ,14, ,31,Y,41.2,Y,6.1, ,147.1, ,68.9,Y
47,4/9/2022,99,0.32, ,0, ,617,R,5.0, ,80.9, ,54.1, ,66.7, ,53, ,7, ,22, ,26.9, ,11.0,Y,264.3,Y,67.4, 
47,4/10/2022,100,0.30, ,0, ,568, ,4.5, ,76.0, ,52.1, ,63.2, ,49, ,15, ,23, ,24.5, ,12.1,Y,290.5,Y,66.7, 
47,4/11/2022,101,0.21, ,0, ,464, ,7.3, ,64.0, ,45.9, ,54.4, ,99, ,24, ,50, ,36.4, ,13.7,R,327.8,R,63.4, 
47,4/12/2022,102,0.21, ,0, ,578, ,5.4, ,63.5, ,42.0, ,51.6, ,61, ,26, ,41, ,28.9, ,9.9, ,236.6, ,62.2, 
47,4/13/2022,103,0.16, ,0, ,442, ,6.6, ,65.9, ,43.5, ,53.6, ,63, ,35, ,47, ,34.0, ,6.6, ,159.3, ,62.0, 
47,4/14/2022,104,0.06, ,0.04, ,219, ,12.3, ,60.9, ,51.7, ,55.6, ,99, ,57, ,82, ,50.1, ,8.1, ,193.3, ,60.7, 
47,4/15/2022,105,0.20, ,0, ,599, ,10.9, ,73.4, ,49.5, ,60.1, ,100, ,32, ,61, ,46.8, ,5.4, ,129.4, ,63.9, 
47,4/16/2022,106,0.17, ,0.11, ,484, ,11.3, ,70.5, ,42.6, ,59.1, ,99, ,35, ,66, ,47.7, ,7.7, ,185.4, ,64.1, 
47,4/17/2022,107,0.22, ,0, ,642,R,7.1, ,73.2, ,34.3,Y,55.2, ,97, ,25, ,48, ,35.8, ,6.3, ,150.1, ,62.5, 
47,4/18/2022,108,0.21, ,0, ,552, ,8.9, ,74.2, ,38.8, ,58.6, ,90, ,32, ,53, ,41.5, ,6.8, ,163.4, ,63.8, 
47,4/19/2022,109,0.14, ,0.13, ,428, ,11.1, ,69.7, ,46.4, ,59.4, ,100, ,31, ,64, ,47.3, ,5.5, ,132.7, ,64.4, 
47,4/20/2022,110,0.24, ,0, ,648, ,9.8, ,74.8, ,43.1, ,59.7, ,99, ,31, ,56, ,44.1, ,8.1, ,195.5, ,64.0, 
47,4/21/2022,111,0.12, ,0.11, ,355, ,12.4, ,66.8, ,49.9, ,58.0, ,99, ,45, ,75, ,50.2, ,7.0, ,168.6, ,63.6, 
47,4/22/2022,112,0.14, ,0.00, ,421, ,9.9, ,69.8, ,42.0, ,56.3, ,100, ,33, ,64, ,44.2, ,5.1, ,123.3, ,61.8, 
47,4/23/2022,113,0.24, ,0, ,635, ,8.8, ,78.6, ,42.7, ,61.6, ,99, ,22, ,47, ,41.1, ,6.3, ,151.9, ,63.4, 
47,4/24/2022,114,0.25, ,0, ,636, ,8.0, ,82.8, ,45.6, ,65.3, ,73, ,16, ,38, ,38.7, ,5.5, ,133.0, ,65.5, 
47,4/25/2022,115,0.24, ,0, ,637, ,8.8, ,83.6, ,45.4, ,64.3, ,87, ,17, ,43, ,41.1, ,5.0, ,119.2, ,66.9, 
47,4/26/2022,116,0.25, ,0, ,622, ,8.6, ,75.3, ,51.2, ,62.0, ,65, ,28, ,45, ,40.5, ,7.5, ,179.4, ,67.9, 
47,4/27/2022,117,0.24, ,0.01, ,640, ,7.3, ,76.5, ,42.1, ,59.5, ,89, ,15, ,42, ,36.5, ,5.7, ,136.3, ,66.2, 
47,4/28/2022,118,0.24, ,0, ,655, ,7.7, ,71.1, ,46.7, ,58.4, ,65, ,29, ,46, ,37.7, ,8.7, ,209.6, ,64.5, 
47,4/29/2022,119,0.25, ,0.04, ,631, ,7.2, ,78.8, ,44.9, ,63.1, ,68, ,18, ,36, ,36.0, ,6.4, ,153.3, ,64.8, 
47,4/30/2022,120,0.28, ,0, ,646, ,9.5, ,79.8, ,51.7, ,64.5, ,67, ,33, ,46, ,43.3, ,8.9, ,213.6, ,65.7, 
