261,4/1/2022,91,0.15, ,0, ,559, ,5.8, ,67.8, ,24.3, ,45.4, ,92, ,24, ,56, ,30.8, ,3.2, ,76.7, ,50.3, 
261,4/2/2022,92,0.15, ,0, ,582,R,5.2, ,64.4, ,29.7, ,45.1, ,89, ,20, ,51, ,28.1, ,3.7, ,88.0, ,50.9, 
261,4/3/2022,93,0.13, ,0, ,454, ,5.2, ,63.8, ,24.3, ,45.0, ,87, ,27, ,52, ,28.2, ,3.8, ,92.1, ,50.5, 
261,4/4/2022,94,0.15, ,0, ,466, ,7.2, ,60.1, ,31.4, ,47.9, ,78, ,49, ,64, ,36.2, ,7.0, ,168.4, ,51.4, 
261,4/5/2022,95,0.14, ,0, ,595,R,4.7, ,54.2, ,23.0, ,38.8, ,90, ,32, ,58, ,25.5, ,4.2, ,101.6, ,51.1, 
261,4/6/2022,96,0.15, ,0, ,585, ,5.6, ,69.2, ,21.8, ,44.6, ,90, ,25, ,56, ,29.8, ,2.8, ,67.5, ,50.9, 
261,4/7/2022,97,0.18, ,0, ,575, ,7.2, ,79.7, ,29.4, ,54.5, ,87, ,24, ,50, ,36.2, ,3.0, ,72.4, ,52.0, 
261,4/8/2022,98,0.19, ,0, ,549, ,7.3, ,67.4, ,32.4, ,51.9, ,82, ,37, ,56, ,36.5, ,6.5, ,156.9, ,53.6, 
261,4/9/2022,99,0.18, ,0, ,620,R,4.0, ,54.4, ,23.5, ,38.2, ,88, ,22, ,51, ,21.5, ,7.2, ,173.6, ,53.0, 
261,4/10/2022,100,0.08, ,0, ,332, ,4.8, ,49.9, ,24.5, ,39.1, ,79, ,45, ,59, ,26.1, ,4.1, ,98.0, ,51.5, 
261,4/11/2022,101,0.13, ,0.02, ,515, ,5.0, ,45.2, ,24.4, ,37.4, ,90, ,41, ,65, ,26.9, ,10.8,Y,258.6,Y,51.4, 
261,4/12/2022,102,0.13, ,0, ,490, ,4.0, ,48.1, ,24.4, ,36.1, ,84, ,37, ,55, ,21.5, ,6.8, ,163.1, ,50.1, 
261,4/13/2022,103,0.10, ,0.04, ,300, ,5.4, ,48.8, ,35.6, ,41.2, ,82, ,41, ,62, ,29.0, ,9.5, ,229.0, ,49.6, 
261,4/14/2022,104,0.16, ,0.01, ,524, ,5.7, ,56.8, ,24.0, ,43.4, ,85, ,31, ,60, ,30.4, ,7.3, ,174.6, ,50.1, 
261,4/15/2022,105,0.09, ,0.04, ,381, ,5.3, ,51.1, ,19.0,Y,36.5, ,96, ,40, ,72, ,28.4, ,4.3, ,103.0, ,49.3, 
261,4/16/2022,106,0.15, ,0.39, ,557, ,6.0, ,51.8, ,32.5, ,41.4, ,100, ,33, ,67, ,31.4, ,5.7, ,136.6, ,50.0, 
261,4/17/2022,107,0.21, ,0, ,582, ,5.5, ,61.8, ,29.8, ,46.4, ,90, ,25, ,51, ,29.3, ,8.7, ,207.6, ,50.4, 
261,4/18/2022,108,0.20, ,0.09, ,506, ,5.7, ,58.7, ,34.5, ,47.8, ,92, ,29, ,51, ,30.5, ,11.8,Y,283.7,Y,50.2, 
261,4/19/2022,109,0.09, ,0, ,335, ,6.7, ,51.7, ,31.0, ,40.1, ,98, ,58, ,80, ,34.3, ,7.1, ,169.9, ,49.4, 
261,4/20/2022,110,0.14, ,0.02, ,385, ,6.8, ,54.7, ,32.7, ,45.2, ,89, ,49, ,66, ,34.7, ,14.2,R,341.7,R,48.7, 
261,4/21/2022,111,0.18, ,0.02,H,837,R,6.8, ,53.8, ,38.3, ,45.4, ,90, ,42, ,66, ,34.6, ,10.7,Y,257.0,Y,50.0, 
261,4/22/2022,112,0.15, ,0, ,556, ,7.2, ,57.5, ,34.0, ,45.2, ,97, ,47, ,71, ,36.2, ,3.8, ,90.1, ,50.6, 
261,4/23/2022,113,0.18, ,0, ,651, ,6.1, ,63.0, ,28.7, ,45.9, ,97, ,24, ,58, ,32.0, ,3.4, ,80.5, ,51.6, 
261,4/24/2022,114,0.19, ,0, ,644, ,6.4, ,71.0, ,28.9, ,50.0, ,92, ,24, ,52, ,33.0, ,3.1, ,75.3, ,52.4, 
261,4/25/2022,115,0.17, ,0, ,469, ,7.3, ,67.5, ,38.1, ,52.6, ,87, ,26, ,54, ,36.3, ,4.7, ,113.3, ,53.4, 
261,4/26/2022,116,0.18, ,0, ,641, ,6.2, ,61.0, ,35.8, ,48.5, ,74, ,29, ,53, ,32.4, ,4.7, ,113.6, ,54.3, 
261,4/27/2022,117,0.18, ,0, ,624, ,6.4, ,62.5, ,28.5, ,46.9, ,91, ,35, ,59, ,33.2, ,4.1, ,97.6, ,54.4, 
261,4/28/2022,118,0.14, ,0.00, ,481, ,6.5, ,57.1, ,30.2, ,45.9, ,83, ,36, ,61, ,33.4, ,5.1, ,122.4, ,54.7, 
261,4/29/2022,119,0.18, ,0, ,622, ,6.6, ,66.5, ,24.9,Y,48.6, ,93, ,30, ,57, ,33.9, ,3.5, ,84.6, ,54.3, 
261,4/30/2022,120,0.21, ,0, ,601, ,8.5, ,65.4, ,35.1, ,53.8, ,93, ,36, ,60, ,40.3, ,7.1, ,170.7, ,56.4, 
